,Unnamed: 0.1,Unnamed: 0,Classification,Disposition,datetime,Year,DayOfYear,Month,DayOfWeek,time_period,Building,Location,Longtitude,Latitude,Incidents
8376,1495,1495,Trespassing,Open Investigation,2023-08-02 02:10:00,2023,214,8,2,day_weekday,RIDGE VIEW RESIDENCE (BLOCK A),YIH,1.297474982,103.776628,DAMAGED PROPERTY
8377,1496,1496,Harassment,Unfounded,2023-03-05 18:53:00,2023,64,3,6,weekend,2 PGP BUNGALOW,PGP,1.292422999,103.7799725,DAMAGED PROPERTY
8378,1497,1497,Rape,Open Investigation,2023-07-31 10:37:00,2023,212,7,0,day_weekday,RIDGE VIEW RESIDENCE (BLOCK E),YIH,1.298622717,103.7762558,SEXUAL INCIDENTS
8379,1498,1498,Attempted Extortion,Arrest,2023-05-15 20:52:00,2023,135,5,0,day_weekday,18A PGP BUNGALOW,PGP,1.292325199,103.7795281,LOST AND FOUND
8380,1499,1499,Attempted Fraud,Closed,2023-03-24 18:17:00,2023,83,3,4,day_weekday,TEMASEK HALL (BLOCK B),HALL,1.292689235,103.7705357,LOST AND FOUND
8381,1500,1500,Burglary,unfounded,2023-07-09 01:59:00,2023,190,7,6,weekend,14A PGP BUNGALOW,PGP,1.293265034,103.7774589,LOST AND FOUND
8382,1501,1501,Attempted Fraud,,2022-11-11 14:48:00,2022,315,11,4,day_weekday,ENGINEERING BLOCK 4A,CDE,1.29859899,103.7725782,LOST AND FOUND
8383,1502,1502,Theft,Open Investigation,2023-08-14 19:12:00,2023,226,8,0,day_weekday,NUS STAFF CLUB,YIH,1.299177323,103.7758619,LOST AND FOUND
8384,1503,1503,Theft,Arrest,2023-02-17 20:47:00,2023,48,2,4,day_weekday,1 KR BUNGALOW,KR,1.293041343,103.7811579,LOST AND FOUND
8385,1504,1504,Harassment,Open Investigation,2023-03-05 01:24:00,2023,64,3,6,weekend,LECTURE THEATRE 2,CDE,1.299399852,103.7711799,DAMAGED PROPERTY
8386,1505,1505,Criminal Mischief,Open Investigation,2023-09-06 00:55:00,2023,249,9,2,day_weekday,ARTS & SOCIAL SCIENCES BLOCK 1,FASS,1.29414275,103.7711509,STOLEN ITEMS
8387,1506,1506,Harassment,Open Investigation,2023-03-01 05:29:00,2023,60,3,2,day_weekday,LECTURE THEATRE 20,FOS,1.295645806,103.778847,DAMAGED PROPERTY
8388,1507,1507,Harassment: Bias Incident,Open Investigation,2022-10-17 19:54:00,2022,290,10,0,day_weekday,PGP RESIDENCES (BLOCK 29),PGP,1.290130186,103.7816738,LOST AND FOUND
8389,1508,1508,Theft,Open Investigation,2022-11-03 17:26:00,2022,307,11,3,day_weekday,PGP RESIDENCES (BLOCK 26),PGP,1.29068027,103.7815813,LOST AND FOUND
8390,1509,1509,Theft,Closed,2023-02-20 21:42:00,2023,51,2,0,day_weekday,YUSOF ISHAK HOUSE,YIH,1.29851672,103.7749707,LOST AND FOUND
8391,1510,1510,Trespassing,Judicial Referral,2023-08-16 06:46:00,2023,228,8,2,day_weekday,SHEARES HALL (BLOCK D),HALL,1.291192735,103.7752897,DAMAGED PROPERTY
8392,1511,1511,Shoplifting,Closed,2022-12-02 19:16:00,2022,336,12,4,day_weekday,SHEARES HALL (BLOCK B),HALL,1.291344242,103.7756961,STOLEN ITEMS
8393,1512,1512,Defiant Trespass,Open Investigation,2022-12-18 14:22:00,2022,352,12,6,weekend,TEMASEK HALL (BLOCK C),HALL,1.292732285,103.7709504,LOST AND FOUND
8394,1513,1513,Fraud,Open Investigation,2023-08-04 19:31:00,2023,216,8,4,day_weekday,"KENT VALE APARTMENT BLK E, 109",KV,1.301741912,103.7678456,DAMAGED PROPERTY
8395,1514,1514,Attempted Fraud,Open Investigation,2023-06-15 06:53:00,2023,166,6,3,day_weekday,"KENT VALE APARTMENT BLK G, 115",KV,1.30249388,103.7703148,LOST AND FOUND
8396,1515,1515,Identity Theft,Open Investigation,2023-11-21 20:34:00,2023,325,11,1,day_weekday,PGP BUS-STOP (OFFICE),PGP,1.290851133,103.781384,LOST AND FOUND
8397,1516,1516,Trespass,Open Investigation,2023-09-16 21:47:00,2023,259,9,5,weekend,KENT RIDGE HALL (BLOCK A),HALL,1.29166438,103.7749714,EMERGENCY INCIDENTS
8398,1517,1517,Fraud,Judicial Referral,2023-12-06 13:26:00,2023,340,12,2,day_weekday,KE VII HALL (BLOCK E),PGP,1.29305545,103.7807199,DAMAGED PROPERTY
8399,1518,1518,Domestic Violence: Harassment,Open Investigation,2023-05-08 09:20:00,2023,128,5,0,day_weekday,KE VII HALL (COMMUNAL HALL),PGP,1.292402899,103.7810646,LOST AND FOUND
8400,1519,1519,Trespassing,Open Investigation,2022-09-27 07:43:00,2022,270,9,1,day_weekday,UNIVERSITY SPORT CENTRE,YIH,1.299832654,103.7753454,DAMAGED PROPERTY
8401,1520,1520,Harassment,Open Investigation,2023-03-14 13:14:00,2023,73,3,1,day_weekday,SCIENCE BLOCK 12,FOS,1.296959412,103.778681,DAMAGED PROPERTY
8402,1521,1521,Criminal Mischief,Open Investigation,2023-03-15 22:48:00,2023,74,3,2,day_weekday,DECOM SUB-STATION 1 (NEAR LKCNHM),UCC,1.302031823,103.7736227,STOLEN ITEMS
8403,1522,1522,Trespassing,Unfounded,2023-12-15 15:23:00,2023,349,12,4,day_weekday,LECTURE THEATRE 37,FOS,1.295529468,103.7802815,DAMAGED PROPERTY
8404,1523,1523,Trespassing,Arrest,2023-07-07 14:30:00,2023,188,7,4,day_weekday,YST CONSERVATORY OF MUSIC,UCC,1.302377886,103.7721105,DAMAGED PROPERTY
8405,1524,1524,Theft,Open Investigation,2023-09-08 21:24:00,2023,251,9,4,day_weekday,DNMS CARPARK,DNMS,1.281499226,103.8334517,LOST AND FOUND
8406,1525,1525,Harassment: Stalking,Arrest,2023-09-09 08:13:00,2023,252,9,5,weekend,6 PGP BUNGALOW,PGP,1.293385625,103.7779056,LOST AND FOUND
8407,1526,1526,Criminal Mischief,Arrest,2022-12-06 02:03:00,2022,340,12,1,day_weekday,NUS ENTERPRISE-JTC BLK71,BIZ,1.292392337,103.7757231,STOLEN ITEMS
8408,1527,1527,Assault: Domestic Violence,,2022-11-02 04:39:00,2022,306,11,2,day_weekday,LECTURE THEATRE 11,FASS,1.295440209,103.7714032,LOST AND FOUND
8409,1528,1528,Disorderly Conduct,Arrest,2023-04-27 11:59:00,2023,117,4,3,day_weekday,MEDICINE BLOCK 10,FOS,1.296461007,103.7817485,SEXUAL INCIDENTS
8410,1529,1529,Defiant Trespass,Open Investigation,2023-09-19 08:30:00,2023,262,9,1,day_weekday,YALE RESIDENTIAL COLLEGE 3,UTown,1.30762857,103.7719629,LOST AND FOUND
8411,1530,1530,Theft,Open Investigation,2023-04-03 13:00:00,2023,93,4,0,day_weekday,UNIVERSITY HALL,YIH,1.297236942,103.7779364,LOST AND FOUND
8412,1531,1531,Theft,Open Investigation,2023-09-10 09:26:00,2023,253,9,6,weekend,"KENT VALE APT GERANIUM BLK, 101",KV,1.302632395,103.7695178,LOST AND FOUND
8413,1532,1532,Assault,Judicial Referral,2022-10-26 21:44:00,2022,299,10,2,day_weekday,MEDICINE BLOCK 7,FOS,1.295550034,103.7817394,DAMAGED PROPERTY
8414,1533,1533,Possession of Burglary Tools 2,Open Investigation,2023-05-22 01:11:00,2023,142,5,0,day_weekday,ENGINEERING BLOCK 3A,CDE,1.300324497,103.7714214,LOST AND FOUND
8415,1534,1534,Criminal Mischief,Unfounded,2022-12-14 01:42:00,2022,348,12,2,day_weekday,MEDICINE BLOCK 3,FOS,1.295392192,103.7814643,STOLEN ITEMS
8416,1535,1535,Theft,unfounded,2023-03-01 06:11:00,2023,60,3,2,day_weekday,PGP RESIDENCES (BLOCK 23),PGP,1.290527203,103.7807137,LOST AND FOUND
8417,1536,1536,Trespass,Open Investigation,2022-12-14 16:13:00,2022,348,12,2,day_weekday,TEMBUSU COLLEGE- MPH,UTown,1.305898714,103.7738473,EMERGENCY INCIDENTS
8418,1537,1537,Assault, Arrest,2022-08-20 04:37:00,2022,232,8,5,weekend,KENT RIDGE HALL (BLOCK E),HALL,1.291836332,103.7742191,DAMAGED PROPERTY
8419,1538,1538,Trespassing,Closed,2022-11-11 11:56:00,2022,315,11,4,day_weekday,SCIENCE BLOCK 8,FOS,1.296070989,103.7793013,DAMAGED PROPERTY
8420,1539,1539,Harassment: Bias Incident,Open Investigation,2023-03-20 17:59:00,2023,79,3,0,day_weekday,5 KR BUNGALOW,KR,1.294572999,103.7796455,LOST AND FOUND
8421,1540,1540,Rape,Open Investigation,2023-02-13 09:27:00,2023,44,2,0,day_weekday,TEMASEK HALL (BLOCK C),HALL,1.292732285,103.7709504,SEXUAL INCIDENTS
8422,1541,1541,Trespassing,Open Investigation,2023-01-21 10:58:00,2023,21,1,5,weekend,TEMASEK HALL (BLOCK E),HALL,1.292584001,103.7722725,DAMAGED PROPERTY
8423,1542,1542,Rape,unfounded,2023-09-11 05:41:00,2023,254,9,0,day_weekday,PGP RESIDENCES (BLOCK 7),PGP,1.291101134,103.7800076,SEXUAL INCIDENTS
8424,1543,1543,Fraud,Unfounded,2023-08-05 09:03:00,2023,217,8,5,weekend,AS8 CARPARK,FASS,1.295895333,103.7720224,DAMAGED PROPERTY
8425,1544,1544,Theft,Open Investigation,2023-09-30 05:04:00,2023,273,9,5,weekend,YALE RESIDENTIAL COLLEGE 1,UTown,1.305971181,103.7720215,LOST AND FOUND
8426,1545,1545,Theft,Open Investigation,2023-03-30 21:55:00,2023,89,3,3,day_weekday,CREATE (UTOWN PLAZA),UTown,1.304638629,103.7726193,LOST AND FOUND
8427,1546,1546,Hindering Possession of Burglary Tools,Open Investigation,2023-04-27 13:09:00,2023,117,4,3,day_weekday,RAFFLES HALL (EXTENSION TO BLOCK B &D),YIH,1.300508386,103.7731637,LOST AND FOUND
8428,1547,1547,Attempted Fraud, Arrest,2022-10-03 03:50:00,2022,276,10,0,day_weekday,CANTEEN 4 (FRONTIER),FOS,1.296414273,103.7803745,LOST AND FOUND
8429,1548,1548,Theft,Open Investigation,2023-04-30 17:30:00,2023,120,4,6,weekend,PGP RESIDENCES (BLOCK 25),PGP,1.290200342,103.7806037,LOST AND FOUND
8430,1549,1549,Criminal Mischief,Arrest,2022-10-11 12:19:00,2022,284,10,1,day_weekday,LECTURE THEATRE 9,FASS,1.294966198,103.7722988,STOLEN ITEMS
8431,1550,1550,Criminal Mischief,Open Investigation,2022-11-11 18:26:00,2022,315,11,4,day_weekday,EUSOFF HALL (BLOCK A),HALL,1.292924156,103.7702426,STOLEN ITEMS
8432,1551,1551,Bias Intimidation,Open Investigation,2023-01-10 03:32:00,2023,10,1,1,day_weekday,LECTURE THEATRE 9,FASS,1.294966198,103.7722988,LOST AND FOUND
8433,1552,1552,Theft,Arrest,2023-02-18 19:48:00,2023,49,2,5,weekend,SHEARES HALL (BLOCK B),HALL,1.291344242,103.7756961,LOST AND FOUND
8434,1553,1553,Theft: Criminal Mischief,Open Investigation,2023-01-09 06:35:00,2023,9,1,0,day_weekday,14 KR BUNGALOW,KR,1.297439351,103.7744566,LOST AND FOUND
8435,1554,1554,Theft: Criminal Mischief,,2023-03-26 12:31:00,2023,85,3,6,weekend,"KENT VALE APARTMENT BLK F, 107",KV,1.30219698,103.767326,LOST AND FOUND
8436,1555,1555,Fraud,Open Investigation,2023-08-01 05:38:00,2023,213,8,1,day_weekday,YUSOF ISHAK HOUSE,YIH,1.29851672,103.7749707,DAMAGED PROPERTY
8437,1556,1556,Defiant Trespass: Aggravated Assault,Open Investigation,2023-03-27 13:06:00,2023,86,3,0,day_weekday,ARTS & SOCIAL SCIENCES BLOCK 1,FASS,1.29414275,103.7711509,LOST AND FOUND
8438,1557,1557,Harassment,Closed,2023-06-13 00:10:00,2023,164,6,1,day_weekday,6 PGP BUNGALOW,PGP,1.293385625,103.7779056,DAMAGED PROPERTY
8439,1558,1558,Rape,Open Investigation,2023-07-19 02:33:00,2023,200,7,2,day_weekday,CREATE (INNOVATION),UTown,1.303777538,103.7734082,SEXUAL INCIDENTS
8440,1559,1559,Theft,Open Investigation,2023-02-17 08:04:00,2023,48,2,4,day_weekday,ENGINEERING BLOCK 2,CDE,1.299314011,103.7711967,LOST AND FOUND
8441,1560,1560,Theft,Open Investigation,2023-03-26 08:19:00,2023,85,3,6,weekend,SHEARES HALL (BLOCK E),HALL,1.291117652,103.7758047,LOST AND FOUND
8442,1561,1561,Theft,Open Investigation,2023-06-07 08:51:00,2023,158,6,2,day_weekday,LECTURE THEATRE 35 (PETER AND MARY FU),FOS,1.29530784,103.7814362,LOST AND FOUND
8443,1562,1562,Shoplifting,Closed,2023-01-25 21:35:00,2023,25,1,2,day_weekday,DESIGN & ENVIRONMENT BLOCK 1,CDE,1.297243627,103.7706028,STOLEN ITEMS
8444,1563,1563,Trespassing,Judicial Referral,2023-11-26 06:36:00,2023,330,11,6,weekend,20 EVANS BUNGALOW,BTC,1.318059047,103.8199399,DAMAGED PROPERTY
8445,1564,1564,Rape,Open Investigation,2022-11-04 04:45:00,2022,308,11,4,day_weekday,CELS CARPARK,FOS,1.294475238,103.7812,SEXUAL INCIDENTS
8446,1565,1565,Theft,Open Investigation,2023-09-26 04:20:00,2023,269,9,1,day_weekday,TEMBUSU COLLEGE- MAIN BLK,UTown,1.306170497,103.7737562,LOST AND FOUND
8447,1566,1566,Trespassing,Open Investigation,2023-08-23 02:25:00,2023,235,8,2,day_weekday,NUS ENTERPRISE-JTC BLK71,BIZ,1.292392337,103.7757231,DAMAGED PROPERTY
8448,1567,1567,Trespassing,Open Investigation,2023-11-09 11:15:00,2023,313,11,3,day_weekday,9 PGP BUNGALOW,PGP,1.293962325,103.7773228,DAMAGED PROPERTY
8449,1568,1568,Attempted Extortion,Open Investigation,2022-08-09 21:35:00,2022,221,8,1,day_weekday,DINNING HALL (C&T COLLEGE),UTown,1.306389713,103.7736485,LOST AND FOUND
8450,1569,1569,Criminal Mischief,Arrest,2023-01-11 22:03:00,2023,11,1,2,day_weekday,DESIGN & ENVIRONMENT BLOCK 1,CDE,1.297243627,103.7706028,STOLEN ITEMS
8451,1570,1570,Theft,Open Investigation,2023-02-13 18:55:00,2023,44,2,0,day_weekday,CREATE (INNOVATION),UTown,1.303777538,103.7734082,LOST AND FOUND
8452,1571,1571,Theft,Open Investigation,2023-03-22 03:17:00,2023,81,3,2,day_weekday,RAFFLES HALL (BLOCK A),YIH,1.299677886,103.7732472,LOST AND FOUND
8453,1572,1572,Harassment,Unfounded,2023-11-16 09:59:00,2023,320,11,3,day_weekday,KENT RIDGE HALL (BLOCK D),HALL,1.291524551,103.7744384,DAMAGED PROPERTY
8454,1573,1573,Theft,Open Investigation,2022-11-13 11:26:00,2022,317,11,6,weekend,BUSINESS BLOCK 1-MOCHTAR RIADY,BIZ,1.292482077,103.7740684,LOST AND FOUND
8455,1574,1574,Trespass,Open Investigation,2023-01-09 07:09:00,2023,9,1,0,day_weekday,ISS CARPARK,SOC,1.291998285,103.7766803,EMERGENCY INCIDENTS
8456,1575,1575,False Public Alarm,Open Investigation,2023-05-30 01:27:00,2023,150,5,1,day_weekday,UNIVERSITY SPORT CENTRE,YIH,1.299832654,103.7753454,LOST AND FOUND
8457,1576,1576,Defiant Trespass: Aggravated Assault,Unfounded,2022-10-23 22:24:00,2022,296,10,6,weekend,PGP RESIDENCES (BLOCK 17),PGP,1.291327615,103.7802401,LOST AND FOUND
8458,1577,1577,Theft,Closed,2023-05-01 08:05:00,2023,121,5,0,day_weekday,KENT RIDGE HALL (BLOCK D),HALL,1.291524551,103.7744384,LOST AND FOUND
8459,1578,1578,Service of Warrant,Closed,2023-03-18 10:15:00,2023,77,3,5,weekend,MEDICINE BLOCK 4,FOS,1.295482387,103.7811936,LOST AND FOUND
8460,1579,1579,Trespass,Open Investigation,2023-02-18 02:46:00,2023,49,2,5,weekend,PGP RESIDENCES (BLOCK 8),PGP,1.291036666,103.7798218,EMERGENCY INCIDENTS
8461,1580,1580,Theft,Open Investigation,2023-11-01 20:57:00,2023,305,11,2,day_weekday,YALE WEST CORE,UTown,1.308169683,103.7723937,LOST AND FOUND
8462,1581,1581,Trespassing,Open Investigation,2022-12-17 22:24:00,2022,351,12,5,weekend,5 KR BUNGALOW,KR,1.294572999,103.7796455,DAMAGED PROPERTY
8463,1582,1582,Harassment,Open Investigation,2023-08-01 02:55:00,2023,213,8,1,day_weekday,ISS CARPARK,SOC,1.291998285,103.7766803,DAMAGED PROPERTY
8464,1583,1583,Trespassing,Open Investigation,2022-12-09 02:20:00,2022,343,12,4,day_weekday,EUSOFF HALL (BLOCK E),HALL,1.29377559,103.7699778,DAMAGED PROPERTY
8465,1584,1584,Criminal Mischief,Open Investigation,2023-02-26 16:14:00,2023,57,2,6,weekend,NUS SOCIETY-GUILD HOUSE,BIZ,1.293333299,103.7730449,STOLEN ITEMS
8466,1585,1585,Burglary,Open Investigation,2022-11-26 04:17:00,2022,330,11,5,weekend,RIDGE VIEW RESIDENCE (BLOCK G),YIH,1.298435562,103.7757528,LOST AND FOUND
8467,1586,1586,Fraud,Arrest,2023-02-23 09:28:00,2023,54,2,3,day_weekday,UTOWN RESIDENCE SOUTH-TOWER,UTown,1.304988743,103.774051,DAMAGED PROPERTY
8468,1587,1587,Shoplifting,Closed,2023-07-16 20:29:00,2023,197,7,6,weekend,ALICE LEE PLAZA,UCC,1.301676507,103.7722053,STOLEN ITEMS
8469,1588,1588,Criminal Mischief,Open Investigation,2023-08-23 19:42:00,2023,235,8,2,day_weekday,SCIENCE BLOCK 13,FOS,1.296790296,103.7791479,STOLEN ITEMS
8470,1589,1589,Stalking,Closed,2023-04-04 22:45:00,2023,94,4,1,day_weekday,LECTURE THEATRE 2,CDE,1.299399852,103.7711799,SEXUAL INCIDENTS
8471,1590,1590,Trespassing,Open Investigation,2023-01-09 21:44:00,2023,9,1,0,day_weekday,S'PORE SYNCHROTRON LIGHTSOURCE,COM,1.295471129,103.7749569,DAMAGED PROPERTY
8472,1591,1591,Shoplifting,Arrest,2022-12-21 15:22:00,2022,355,12,2,day_weekday,PGP RESIDENCES (BLOCK 7),PGP,1.291101134,103.7800076,STOLEN ITEMS
8473,1592,1592,Theft,Closed,2023-07-09 21:15:00,2023,190,7,6,weekend,TEMASEK HALL (BLOCK E),HALL,1.292584001,103.7722725,LOST AND FOUND
8474,1593,1593,Criminal Mischief,unfounded,2023-05-11 07:31:00,2023,131,5,3,day_weekday,3 PGP BUNGALOW,PGP,1.292651799,103.7797184,STOLEN ITEMS
8475,1594,1594,Trespassing,Unfounded,2023-09-24 10:36:00,2023,267,9,6,weekend,SCIENCE BLOCK 7,FOS,1.296276183,103.7788705,DAMAGED PROPERTY
8476,1595,1595,False Public Alarm,Closed,2023-09-23 13:52:00,2023,266,9,5,weekend,YALE FITNESS CENTER,UTown,1.307478693,103.7725849,LOST AND FOUND
8477,1596,1596,Theft, Arrest,2023-07-26 17:32:00,2023,207,7,2,day_weekday,KENT RIDGE HALL (BLOCK D),HALL,1.291524551,103.7744384,LOST AND FOUND
8478,1597,1597,Bias Intimidation,Open Investigation,2023-01-02 05:59:00,2023,2,1,0,day_weekday,STORE 1 (NEAR KEVII HALL),PGP,1.29274033,103.7812672,LOST AND FOUND
8479,1598,1598,Criminal Mischief,Arrest,2022-09-24 00:04:00,2022,267,9,5,weekend,RIDGE VIEW RESIDENCE (BLOCK B),YIH,1.297702725,103.7763235,STOLEN ITEMS
8480,1599,1599,Bias Intimidation,Unfounded,2023-12-19 21:12:00,2023,353,12,1,day_weekday,CTR FOR LIFE SCIENCES,FOS,1.294495673,103.7809137,LOST AND FOUND
8481,1600,1600,False Public Alarm,Arrest,2022-10-31 15:43:00,2022,304,10,0,day_weekday,YALE SPORTS HALL,UTown,1.307810335,103.7726519,LOST AND FOUND
8482,1601,1601,Trespassing,Open Investigation,2023-02-07 09:09:00,2023,38,2,1,day_weekday,MD11 CARPARK,FOS,1.295712272,103.781982,DAMAGED PROPERTY
8483,1602,1602,Harassment,Open Investigation,2022-12-09 09:49:00,2022,343,12,4,day_weekday,KE VII HALL (BLOCK G),PGP,1.293482761,103.7803849,DAMAGED PROPERTY
8484,1603,1603,Criminal Mischief,Open Investigation,2023-03-17 12:21:00,2023,76,3,4,day_weekday,CREATE (RESEARCH),UTown,1.303674633,103.7735763,STOLEN ITEMS
8485,1604,1604,Trespass,,2023-03-11 13:40:00,2023,70,3,5,weekend,EUSOFF HALL (BLOCK A),HALL,1.292924156,103.7702426,EMERGENCY INCIDENTS
8486,1605,1605,Attempted Extortion,,2022-11-19 00:15:00,2022,323,11,5,weekend,MULTI-PURPOSE HALL 5 & 6,YIH,1.300997486,103.7757629,LOST AND FOUND
8487,1606,1606,Criminal Mischief, Arrest,2023-03-30 13:29:00,2023,89,3,3,day_weekday,DISTRICT COOLING PLANT,UTown,1.305365366,103.7718175,STOLEN ITEMS
8488,1607,1607,Theft,Open Investigation,2023-05-14 07:07:00,2023,134,5,6,weekend,KENT RIDGE HALL (BLOCK A),HALL,1.29166438,103.7749714,LOST AND FOUND
8489,1608,1608,Harassment,,2023-07-26 14:52:00,2023,207,7,2,day_weekday,PGP RESIDENCES (BLOCK 26),PGP,1.29068027,103.7815813,DAMAGED PROPERTY
8490,1609,1609,Shoplifting ,Arrest,2023-05-26 10:31:00,2023,146,5,4,day_weekday,KE VII HALL (BLOCK F),PGP,1.293186194,103.7808347,LOST AND FOUND
8491,1610,1610,Theft,Open Investigation,2023-03-14 17:37:00,2023,73,3,1,day_weekday,MD BLK 6 (CTR FOR TRANS  MED),FOS,1.295320036,103.7816808,LOST AND FOUND
8492,1611,1611,Trespassing,Unfounded,2023-06-11 12:26:00,2023,162,6,6,weekend,UNIVERSITY HALL,YIH,1.297236942,103.7779364,DAMAGED PROPERTY
8493,1612,1612,Criminal Mischief,Arrest,2023-08-07 07:09:00,2023,219,8,0,day_weekday,ENGINEERING BLOCK 5,CDE,1.298084101,103.7724236,STOLEN ITEMS
8494,1613,1613,Trespassing,unfounded,2023-09-08 16:05:00,2023,251,9,4,day_weekday,RIDGE VIEW TOWER BLK (RVF),YIH,1.29791619,103.7768684,DAMAGED PROPERTY
8495,1614,1614,Intimidation,Open Investigation,2023-04-09 03:33:00,2023,99,4,6,weekend,PGP RESIDENCES (BLOCK 5),PGP,1.291343839,103.7799128,LOST AND FOUND
8496,1615,1615,Trespassing,Arrest,2023-03-07 00:06:00,2023,66,3,1,day_weekday,STORE 1 (NEAR KEVII HALL),PGP,1.29274033,103.7812672,DAMAGED PROPERTY
8497,1616,1616,Criminal Mischief,Open Investigation,2023-05-03 22:26:00,2023,123,5,2,day_weekday,DATA-CENTRE-NUS HIGH SCHOOL,SOC,1.296769604,103.7802964,STOLEN ITEMS
8498,1617,1617,Extortion,Open Investigation,2023-10-16 04:12:00,2023,289,10,0,day_weekday,LECTURE THEATRE 37,FOS,1.295529468,103.7802815,LOST AND FOUND
8499,1618,1618,Trespass, Closed,2022-10-24 20:10:00,2022,297,10,0,day_weekday,LECTURE THEATRE 11,FASS,1.295440209,103.7714032,EMERGENCY INCIDENTS
8500,1619,1619,Harassment: Bias Incident,Closed,2023-07-25 10:03:00,2023,206,7,1,day_weekday,YALE SPORTS HALL,UTown,1.307810335,103.7726519,LOST AND FOUND
8501,1620,1620,Attempted Fraud,Open Investigation,2022-12-26 23:00:00,2022,360,12,0,day_weekday,RAFFLES HALL (BLOCK C),YIH,1.299882667,103.7729532,LOST AND FOUND
8502,1621,1621,Trespass,Arrest,2023-03-31 02:09:00,2023,90,3,4,day_weekday,LECTURE THEATRE 15,SOC,1.295514563,103.7734516,EMERGENCY INCIDENTS
8503,1622,1622,Criminal Mischief,Open Investigation,2023-08-16 00:17:00,2023,228,8,2,day_weekday,LKC NATURAL HISTORY MUSEUM,UCC,1.301379227,103.7730057,STOLEN ITEMS
8504,1623,1623,False Public Alarm,Arrest,2023-02-11 20:26:00,2023,42,2,5,weekend,PGP RESIDENCES (BLOCK 25),PGP,1.290200342,103.7806037,LOST AND FOUND
8505,1624,1624,Fraud,Arrest,2023-09-17 09:22:00,2023,260,9,6,weekend,"KENT VALE APARTMENT BLK F, 107",KV,1.30219698,103.767326,DAMAGED PROPERTY
8506,1625,1625,Trespassing,Open Investigation,2023-10-07 03:55:00,2023,280,10,5,weekend,TEMASEK HALL (BLOCK C),HALL,1.292732285,103.7709504,DAMAGED PROPERTY
8507,1626,1626,Theft, Open Investigation,2022-11-24 18:50:00,2022,328,11,3,day_weekday,ENGINEERING BLOCK 3A,CDE,1.300324497,103.7714214,LOST AND FOUND
8508,1627,1627,Trespassing,Closed,2023-01-11 06:31:00,2023,11,1,2,day_weekday,PGP RESIDENCES (BLOCK 5),PGP,1.291343839,103.7799128,DAMAGED PROPERTY
8509,1628,1628,Theft,Arrest,2023-10-10 11:39:00,2023,283,10,1,day_weekday,DESIGN & ENVIRONMENT BLOCK 3,CDE,1.297825387,103.7705126,LOST AND FOUND
8510,1629,1629,Harassment, Closed,2023-03-21 21:29:00,2023,80,3,1,day_weekday,PGP RESIDENCES (BLOCK 15),PGP,1.291668827,103.7801396,DAMAGED PROPERTY
8511,1630,1630,Trespass,Open Investigation,2023-01-30 11:50:00,2023,30,1,0,day_weekday,LECTURE THEATRE 8,FASS,1.294142102,103.7718061,EMERGENCY INCIDENTS
8512,1631,1631,Theft,Arrest,2023-03-02 22:31:00,2023,61,3,3,day_weekday,LECTURE THEATRE 7,CDE,1.300171011,103.7710686,LOST AND FOUND
8513,1632,1632,Trespass,Open Investigation,2023-03-03 01:48:00,2023,62,3,4,day_weekday,BTC-TOWER BLOCK,BTC,1.319418189,103.8172055,EMERGENCY INCIDENTS
8514,1633,1633,Assault,Open Investigation,2023-02-20 18:59:00,2023,51,2,0,day_weekday,LECTURE THEATRE 7A,CDE,1.300437448,103.7708888,DAMAGED PROPERTY
8515,1634,1634,Trespassing,,2023-03-17 18:42:00,2023,76,3,4,day_weekday,PGP RESIDENCES (BLOCK 9),PGP,1.291154226,103.7797307,DAMAGED PROPERTY
8516,1635,1635,Lewdness,Open Investigation,2022-11-02 15:44:00,2022,306,11,2,day_weekday,YUSOF ISHAK HOUSE,YIH,1.29851672,103.7749707,SEXUAL INCIDENTS
8517,1636,1636,Harassment: Trespassing,Arrest,2022-12-04 10:23:00,2022,338,12,6,weekend,"KENT VALE APARTMENT BLK I, 119",KV,1.302981916,103.7702236,LOST AND FOUND
8518,1637,1637,Theft,Open Investigation,2023-01-08 15:49:00,2023,8,1,6,weekend,PGP RESIDENCES (BLOCK 30),PGP,1.290514448,103.781795,LOST AND FOUND
8519,1638,1638,Theft,Open Investigation,2022-12-28 17:39:00,2022,362,12,2,day_weekday,"KENT VALE APARTMENT BLK I, 119",KV,1.302981916,103.7702236,LOST AND FOUND
8520,1639,1639,Trespassing,Arrest,2022-10-04 08:34:00,2022,277,10,1,day_weekday,"KENT VALE APARTMENT BLK E, 109",KV,1.301741912,103.7678456,DAMAGED PROPERTY
8521,1640,1640,Trespassing,Open Investigation,2023-03-15 11:58:00,2023,74,3,2,day_weekday,TLL CARPARK,CDE,1.29940048,103.7721367,DAMAGED PROPERTY
8522,1641,1641,Criminal Mischief,Arrest,2022-12-30 01:17:00,2022,364,12,4,day_weekday,TEMASEK HALL (BLOCK C),HALL,1.292732285,103.7709504,STOLEN ITEMS
8523,1642,1642,Theft,Arrest,2022-11-27 06:03:00,2022,331,11,6,weekend,MULTI-PURPOSE HALL 1 - 4,YIH,1.300600712,103.7757473,LOST AND FOUND
