"IncidentID","Classification","Disposition","Open","Add","Close","Year","DayOfYear","Month","DayOfWeek","time_period","Building","Location","Longtitude","Latitude","Incidents"
6307,"Assault: Domestic Violence","Open Investigation",2022-01-26 13:40:00,1.141405,2022-01-27 17:03:37,2022,26,1,2,"day_weekday","PGP RESIDENCES (BLOCK 29)","PGP",1.29013,103.7817,"LOST AND FOUND"
6308,"Harassment","Open Investigation",2022-10-22 00:13:00,6.485062,2022-10-28 11:51:29,2022,295,10,5,"weekend","SCIENCE BLOCK 13","FOS",1.29679,103.7791,"DAMAGED PROPERTY"
6309,"Trespass","Closed",2021-11-20 00:46:00,2.032878,2021-11-22 01:33:21,2021,324,11,5,"weekend","14 KR BUNGALOW","KR",1.297439,103.7745,"EMERGENCY INCIDENTS"
6310,"Shoplifting","Open Investigation",2022-08-01 01:01:00,1.798655,2022-08-02 20:11:04,2022,213,8,0,"day_weekday","PGP RESIDENCES (BLOCK 24)","PGP",1.290409,103.7807,"STOLEN ITEMS"
6311,"Burglary","Closed",2022-10-28 01:58:00,2.126935,2022-10-30 05:00:47,2022,301,10,4,"day_weekday","SCIENCE BLOCK 11","FOS",1.296705,103.7788,"LOST AND FOUND"
6312,"Harassment: Bias Incident","Open Investigation",2022-09-07 12:49:00,3.231848,2022-09-10 18:22:52,2022,250,9,2,"day_weekday","UNIVERSITY HALL","YIH",1.297237,103.7779,"LOST AND FOUND"
6313,"Harassment: Bias Incident","Closed",2022-02-16 00:07:00,2.749649,2022-02-18 18:06:30,2022,47,2,2,"day_weekday","LECTURE THEATRE 16","SOC",1.293996,103.7738,"LOST AND FOUND"
6314,"Harassment","Open Investigation",2022-05-07 20:34:00,3.653531,2022-05-11 12:15:05,2022,127,5,5,"weekend","CREATE (INNOVATION)","UTown",1.303778,103.7734,"DAMAGED PROPERTY"
6315,"Theft","Open Investigation",2022-02-12 23:08:00,3.77091,2022-02-16 17:38:07,2022,43,2,5,"weekend","PGP RESIDENCES (BLOCK 19)","PGP",1.290999,103.7805,"LOST AND FOUND"
6316,"Shoplifting","Open Investigation",2022-09-08 11:46:00,3.3269,2022-09-11 19:36:44,2022,251,9,3,"day_weekday","RIDGE VIEW RESIDENCE (BLOCK C)","YIH",1.298082,103.7764,"LOST AND FOUND"
6317,"Harassment: Bias Incident","Open Investigation",2022-01-09 09:44:00,3.498975,2022-01-12 21:42:31,2022,9,1,6,"weekend","14A PGP BUNGALOW","PGP",1.293265,103.7775,"LOST AND FOUND"
6318,"Trespass",NA,2022-07-08 12:52:00,3.001886,2022-07-11 12:54:43,2022,189,7,4,"day_weekday","PGP RESIDENCES (BLOCK 16)","PGP",1.291524,103.7801,"EMERGENCY INCIDENTS"
6319,"Theft","Open Investigation",2022-02-04 02:10:00,3.138324,2022-02-07 05:29:11,2022,35,2,4,"day_weekday","LECTURE THEATRE 4","CDE",1.298758,103.7725,"LOST AND FOUND"
6320,"Harassment","Judicial Referral",2022-11-08 06:00:00,6.828222,2022-11-15 01:52:38,2022,312,11,1,"day_weekday","DESIGN & ENVIRONMENT BLOCK 2","CDE",1.297397,103.7711,"DAMAGED PROPERTY"
6321,"Rape","Open Investigation",2022-06-17 06:01:00,8.438632,2022-06-25 16:32:38,2022,168,6,4,"day_weekday","NUS ENTERPRISE-JTC BLK71","BIZ",1.292392,103.7757,"SEXUAL INCIDENTS"
6322,"Criminal Mischief","Open Investigation",2022-08-31 12:08:00,3.277013,2022-09-03 18:46:54,2022,243,8,2,"day_weekday","TEMASEK HALL (BLOCK C)","HALL",1.292732,103.771,"STOLEN ITEMS"
6323,"Trespass","Closed",2022-06-16 12:13:00,1.960348,2022-06-18 11:15:54,2022,167,6,3,"day_weekday","CENTRAL STORAGE LIBRARY ANNEX","FASS",1.296929,103.7739,"EMERGENCY INCIDENTS"
6324,"Trespassing","Open Investigation",2021-11-18 12:37:00,9.487889,2021-11-28 00:19:34,2021,322,11,3,"day_weekday","TEMASEK HALL (BLOCK B)","HALL",1.292689,103.7705,"DAMAGED PROPERTY"
6325,"Trespass","Open Investigation",2022-07-25 09:09:00,0.6113735,2022-07-25 23:49:23,2022,206,7,0,"day_weekday","BTC-SUB-STATION","BTC",1.318793,103.8179,"EMERGENCY INCIDENTS"
6326,"Trespassing","Open Investigation",2022-08-18 02:16:00,7.275704,2022-08-25 08:53:01,2022,230,8,3,"day_weekday","LECTURE THEATRE 14","SOC",1.295738,103.7734,"DAMAGED PROPERTY"
6327,"Shoplifting","Open Investigation",2022-03-29 13:53:00,1.845447,2022-03-31 10:10:27,2022,88,3,1,"day_weekday","ELECTRICAL SUB-STATION","UTown",1.306222,103.7727,"STOLEN ITEMS"
6328,"Harassment","Open Investigation",2022-04-01 22:17:00,6.485859,2022-04-08 09:56:38,2022,91,4,4,"day_weekday","COMMUNAL BLK B","KV",1.302553,103.7686,"DAMAGED PROPERTY"
6329,"Attempted Trespass 2","Unfounded",2021-12-28 04:39:00,2.770285,2021-12-30 23:08:13,2021,362,12,1,"day_weekday","YALE ADMINISTRATION BLOCK","UTown",1.306679,103.7724,"LOST AND FOUND"
6330,"Trespass","Arrest",2022-09-12 05:11:00,0.8965805,2022-09-13 02:42:05,2022,255,9,0,"day_weekday","LECTURE THEATRE 15","SOC",1.295515,103.7735,"EMERGENCY INCIDENTS"
6331,"Criminal Mischief","Arrest",2021-11-24 10:58:00,2.348404,2021-11-26 19:19:42,2021,328,11,2,"day_weekday","PGP RESIDENCES CANTEEN 2","PGP",1.29062,103.7817,"STOLEN ITEMS"
6332,"Burglary","Closed",2021-11-07 03:40:00,3.137287,2021-11-10 06:57:42,2021,311,11,6,"weekend","SCIENCE BLOCK 1A (LEE WEE KENG)","FOS",1.296423,103.7793,"LOST AND FOUND"
6333,"Extortion","Open Investigation",2022-06-01 02:20:00,2.971114,2022-06-04 01:38:24,2022,152,6,2,"day_weekday","INNOVATION 4.0","PGP",1.294255,103.7759,"LOST AND FOUND"
6334,"Trespass","Open Investigation",2022-11-05 03:39:00,2.731036,2022-11-07 21:11:41,2022,309,11,5,"weekend","BTC-CAFE","BTC",1.319624,103.8174,"EMERGENCY INCIDENTS"
6335,"Attempted Extortion","Unfounded",2022-04-01 21:27:00,2.958244,2022-04-04 20:26:52,2022,91,4,4,"day_weekday","ISS CARPARK","SOC",1.291998,103.7767,"LOST AND FOUND"
6336,"Theft","Arrest",2022-03-16 04:38:00,2.932204,2022-03-19 03:00:22,2022,75,3,2,"day_weekday","YALE WEST CORE","UTown",1.30817,103.7724,"LOST AND FOUND"
6337,"Trespassing","Arrest",2022-03-09 01:32:00,6.392635,2022-03-15 10:57:24,2022,68,3,2,"day_weekday","DSO CARPARK","FOS",1.295951,103.7815,"DAMAGED PROPERTY"
6338,"Attempted Trespass 2","Open Investigation",2022-05-24 22:21:00,2.867706,2022-05-27 19:10:30,2022,144,5,1,"day_weekday","PGP RESIDENCES (BLOCK 6)","PGP",1.291222,103.78,"LOST AND FOUND"
6339,"Theft: Bias Incident","Open Investigation",2022-08-30 13:25:00,4.230588,2022-09-03 18:57:03,2022,242,8,1,"day_weekday","ENGINEERING BLOCK 4A","CDE",1.298599,103.7726,"LOST AND FOUND"
6340,"Trespassing","Open Investigation",2022-05-07 17:26:00,3.22504,2022-05-10 22:50:03,2022,127,5,5,"weekend","14 PGP BUNGALOW","PGP",1.293234,103.7775,"DAMAGED PROPERTY"
6341,"Theft","Open Investigation",2022-10-31 19:30:00,3.535563,2022-11-04 08:21:13,2022,304,10,0,"day_weekday","NUS STAFF CLUB","YIH",1.299177,103.7759,"LOST AND FOUND"
6342,"Trespassing","Arrest",2022-06-02 13:48:00,5.492793,2022-06-08 01:37:37,2022,153,6,3,"day_weekday","LKC NATURAL HISTORY MUSEUM","UCC",1.301379,103.773,"DAMAGED PROPERTY"
6343,"Trespassing","Open Investigation",2022-08-19 00:13:00,3.694033,2022-08-22 16:52:24,2022,231,8,4,"day_weekday","PGP RESIDENCES LECTURE THEATRE","PGP",1.29072,103.7822,"DAMAGED PROPERTY"
6344,"Trespassing","Arrest",2022-05-10 00:53:00,6.944536,2022-05-16 23:33:08,2022,130,5,1,"day_weekday","LECTURE THEATRE 20","FOS",1.295646,103.7788,"DAMAGED PROPERTY"
6345,"Harassment: Trespassing","Unfounded",2022-04-02 15:39:00,2.701816,2022-04-05 08:29:37,2022,92,4,5,"weekend","11 KR BUNGALOW","KR",1.293319,103.7737,"LOST AND FOUND"
6346,"Harassment","Open Investigation",2022-03-27 03:27:00,7.672474,2022-04-03 19:35:22,2022,86,3,6,"weekend","SCIENCE BLOCK 1","FOS",1.29578,103.7779,"DAMAGED PROPERTY"
6347,"Criminal Mischief","Open Investigation",2022-09-19 22:12:00,1.574603,2022-09-21 11:59:26,2022,262,9,0,"day_weekday","SCIENCE BLOCK 9","FOS",1.296283,103.7796,"STOLEN ITEMS"
6348,"Theft: Criminal Mischief","Arrest",2021-10-27 20:13:00,3.207786,2021-10-31 01:12:13,2021,300,10,2,"day_weekday","HENG MUI KENG TERRACE BLOCK B","HMKT",1.291293,103.7766,"LOST AND FOUND"
6349,"Trespassing","Open Investigation",2022-02-16 23:33:00,9.077303,2022-02-26 01:24:19,2022,47,2,2,"day_weekday","MEDICINE BLOCK 7","FOS",1.29555,103.7817,"DAMAGED PROPERTY"
6350,"Theft","Closed",2021-12-15 15:37:00,2.316588,2021-12-17 23:12:53,2021,349,12,2,"day_weekday","STORE 1 (NEAR KEVII HALL)","PGP",1.29274,103.7813,"LOST AND FOUND"
6351,"Harassment: Trespassing","Open Investigation",2022-05-16 03:24:00,2.295196,2022-05-18 10:29:05,2022,136,5,0,"day_weekday","CINNAMON COLLEGE -MPH","UTown",1.306744,103.7735,"LOST AND FOUND"
6352,"Trespassing","Unfounded",2022-07-15 00:18:00,9.686661,2022-07-24 16:46:48,2022,196,7,4,"day_weekday","BTC-LI KA SHING BUILDING","BTC",1.319622,103.8176,"DAMAGED PROPERTY"
6353,"Criminal Mischief","Arrest",2021-10-11 09:09:00,1.556597,2021-10-12 22:30:30,2021,284,10,0,"day_weekday","9 PGP BUNGALOW","PGP",1.293962,103.7773,"STOLEN ITEMS"
6354,"Shoplifting","Closed",2022-07-21 13:34:00,1.371428,2022-07-22 22:28:51,2022,202,7,3,"day_weekday","PGP RESIDENCES (BLOCK 7)","PGP",1.291101,103.78,"STOLEN ITEMS"
6355,"Theft","Open Investigation",2022-06-27 12:54:00,2.246124,2022-06-29 18:48:25,2022,178,6,0,"day_weekday","UNIVERSITY HEALTH CENTRE","YIH",1.299028,103.7765,"LOST AND FOUND"
6356,"Criminal Mischief","Open Investigation",2022-07-22 14:25:00,2.069838,2022-07-24 16:05:34,2022,203,7,4,"day_weekday","PGP RESIDENCES CANTEEN 2","PGP",1.29062,103.7817,"STOLEN ITEMS"
6357,"Rape","Open Investigation",2022-09-22 01:19:00,8.39525,2022-09-30 10:48:10,2022,265,9,3,"day_weekday","SCIENCE BLOCK 8","FOS",1.296071,103.7793,"SEXUAL INCIDENTS"
6358,"Criminal Mischief","Arrest",2022-08-21 09:25:00,1.948509,2022-08-23 08:10:51,2022,233,8,6,"weekend","LECTURE THEATRE 34","FOS",1.297758,103.781,"STOLEN ITEMS"
6359,"Theft","Open Investigation",2022-07-23 00:52:00,2.929318,2022-07-25 23:10:13,2022,204,7,5,"weekend","LECTURE THEATRE 35 (PETER AND MARY FU)","FOS",1.295308,103.7814,"LOST AND FOUND"
6360,"Aggravated Assault","Arrest",2022-08-25 14:52:00,2.949461,2022-08-28 13:39:13,2022,237,8,3,"day_weekday","LECTURE THEATRE 20","FOS",1.295646,103.7788,"LOST AND FOUND"
6361,"Trespass","Arrest",2022-07-03 09:33:00,3.679871,2022-07-07 01:52:01,2022,184,7,6,"weekend","PGP RESIDENCES (BLOCK 16)","PGP",1.291524,103.7801,"EMERGENCY INCIDENTS"
6362,"Assault","Open Investigation",2022-02-26 09:45:00,6.951735,2022-03-05 08:35:30,2022,57,2,5,"weekend","PGP RESIDENCES (BLOCK 15)","PGP",1.291669,103.7801,"DAMAGED PROPERTY"
6363,"Trespassing","Open Investigation",2022-01-23 14:11:00,7.295984,2022-01-30 21:17:13,2022,23,1,6,"weekend","5 PGP BUNGALOW","PGP",1.293104,103.7786,"DAMAGED PROPERTY"
6364,"Terroristic Threats","Open Investigation",2021-12-26 05:34:00,2.765929,2021-12-28 23:56:56,2021,360,12,6,"weekend","MULTI-PURPOSE HALL 1 - 4","YIH",1.300601,103.7757,"LOST AND FOUND"
6365,"Theft","unfounded",2021-11-07 23:35:00,3.081316,2021-11-11 01:32:06,2021,311,11,6,"weekend","RAFFLES HALL (BLOCK D)","YIH",1.300302,103.7727,"LOST AND FOUND"
6366,"Harassment: Trespassing","Open Investigation",2022-01-13 00:59:00,3.23609,2022-01-16 06:38:58,2022,13,1,3,"day_weekday","18 PGP BUNGALOW","PGP",1.292336,103.7795,"LOST AND FOUND"
6367,"Attempted Fraud","Open Investigation",2022-02-04 09:04:00,2.696747,2022-02-07 01:47:19,2022,35,2,4,"day_weekday","LECTURE THEATRE 18","SOC",1.293522,103.7745,"LOST AND FOUND"
6368,"Theft: Bias Incident","Open Investigation",2022-03-07 10:56:00,3.360664,2022-03-10 19:35:21,2022,66,3,0,"day_weekday","TAN CHENG LOCK BABA HSE MUSEUM","DNMS",1.277214,103.8373,"LOST AND FOUND"
6369,"Shoplifting","Arrest",2022-06-12 16:30:00,2.580214,2022-06-15 06:25:30,2022,163,6,6,"weekend","RIDGE VIEW RESIDENCE (BLOCK A)","YIH",1.297475,103.7766,"STOLEN ITEMS"
6370,"Fraud","Open Investigation",2021-09-16 15:16:00,5.130521,2021-09-21 18:23:57,2021,259,9,3,"day_weekday","RAFFLES HALL (COMMUNAL HALL)","YIH",1.300003,103.7739,"DAMAGED PROPERTY"
6371,"Trespassing","Open Investigation",2022-07-27 21:00:00,7.707234,2022-08-04 13:58:25,2022,208,7,2,"day_weekday","ENGINEERING BLOCK 4","CDE",1.298397,103.7723,"DAMAGED PROPERTY"
6372,"Shoplifting","Open Investigation",2022-04-13 06:47:00,1.99671,2022-04-15 06:42:16,2022,103,4,2,"day_weekday","DSO BUILDING","FOS",1.296244,103.7814,"STOLEN ITEMS"
6373,"Theft","Open Investigation",2022-05-29 17:05:00,2.587537,2022-06-01 07:11:03,2022,149,5,6,"weekend","UNIVERSITY HALL","YIH",1.297237,103.7779,"LOST AND FOUND"
6374,"Criminal Mischief","Open Investigation",2022-11-16 01:36:00,2.403815,2022-11-18 11:17:30,2022,320,11,2,"day_weekday","PGP RESIDENCES RESTAURANT","PGP",1.29057,103.7814,"STOLEN ITEMS"
6375,"Assault","Open Investigation",2022-10-14 19:21:00,5.822531,2022-10-20 15:05:27,2022,287,10,4,"day_weekday","KENT RIDGE HALL (BLOCK B)","HALL",1.291334,103.7747,"DAMAGED PROPERTY"
6376,"Theft","Open Investigation",2022-10-05 02:04:00,3.285164,2022-10-08 08:54:38,2022,278,10,2,"day_weekday","UHALL CARPARK","UTown",1.297317,103.7778,"LOST AND FOUND"
6377,"Harassment: Domestic Violence","Judicial Referral",2022-03-14 22:01:00,3.175992,2022-03-18 02:14:26,2022,73,3,0,"day_weekday","LECTURE THEATRE 8","FASS",1.294142,103.7718,"LOST AND FOUND"
6378,"Rape","Open Investigation",2022-01-05 13:16:00,3.913004,2022-01-09 11:10:44,2022,5,1,2,"day_weekday","LECTURE THEATRE 31","FOS",1.296846,103.7804,"SEXUAL INCIDENTS"
6379,"Theft","Open Investigation",2021-11-28 16:59:00,3.259711,2021-12-01 23:12:59,2021,332,11,6,"weekend","RIDGE VIEW RESIDENCE (BLOCK C)","YIH",1.298082,103.7764,"LOST AND FOUND"
6380,"Domestic Violence: Harassment","Open Investigation",2022-03-10 13:08:00,3.267725,2022-03-13 19:33:31,2022,69,3,3,"day_weekday","DINNING HALL (C&T COLLEGE)","UTown",1.30639,103.7736,"LOST AND FOUND"
6381,"Trespassing","Open Investigation",2022-09-06 03:47:00,2.948165,2022-09-09 02:32:21,2022,249,9,1,"day_weekday","CELS CARPARK","FOS",1.294475,103.7812,"DAMAGED PROPERTY"
6382,"Disorderly Conduct","Arrest",2022-02-18 23:32:00,5.440281,2022-02-24 10:06:00,2022,49,2,4,"day_weekday","SCIENCE BLOCK 1","FOS",1.29578,103.7779,"SEXUAL INCIDENTS"
6383,"Theft","Open Investigation",2022-05-31 00:41:00,3.616909,2022-06-03 15:29:21,2022,151,5,1,"day_weekday","LECTURE THEATRE 1","CDE",1.299443,103.7711,"LOST AND FOUND"
6384,"Hindering Possession of Burglary Tools","Open Investigation",2021-10-08 13:37:00,3.711729,2021-10-12 06:41:53,2021,281,10,4,"day_weekday","PGP RESIDENCES (BLOCK 5)","PGP",1.291344,103.7799,"LOST AND FOUND"
6385,"Harassment","Open Investigation",2022-06-27 18:50:00,8.450454,2022-07-06 05:38:39,2022,178,6,0,"day_weekday","YALE EAST CORE","UTown",1.305538,103.7721,"DAMAGED PROPERTY"
6386,"Trespassing","Open Investigation",2022-06-24 07:06:00,4.564018,2022-06-28 20:38:11,2022,175,6,4,"day_weekday","COLLEGE OF A&P TAN -MPH","UTown",1.307802,103.7732,"DAMAGED PROPERTY"
6387,"Shoplifting","Unfounded",2021-12-09 06:58:00,1.676846,2021-12-10 23:12:39,2021,343,12,3,"day_weekday","ENGINEERING BLOCK A","CDE",1.299995,103.7708,"STOLEN ITEMS"
6388,"Criminal Mischief","Judicial Referral",2021-09-28 14:39:00,2.798996,2021-10-01 09:49:33,2021,271,9,1,"day_weekday","PGP RESIDENCES (BLOCK 14)","PGP",1.291886,103.7801,"STOLEN ITEMS"
6389,"Aggravated Assault","Open Investigation",2022-11-15 18:06:00,3.997741,2022-11-19 18:02:45,2022,319,11,1,"day_weekday","MULTI-PURPOSE HALL 5 & 6","YIH",1.300997,103.7758,"LOST AND FOUND"
6390,"False Public Alarm",NA,2021-10-10 12:21:00,2.624631,2021-10-13 03:20:28,2021,283,10,6,"weekend","14A PGP BUNGALOW","PGP",1.293265,103.7775,"LOST AND FOUND"
6391,"Criminal Mischief","Closed",2022-02-20 23:45:00,1.337076,2022-02-22 07:50:23,2022,51,2,6,"weekend","YALE RESIDENTIAL COLLEGE 3","UTown",1.307629,103.772,"STOLEN ITEMS"
6392,"Trespassing","Open Investigation",2022-03-31 03:23:00,8.925619,2022-04-09 01:35:54,2022,90,3,3,"day_weekday","CINNAMON COLLEGE -MAIN BLK","UTown",1.306506,103.7736,"DAMAGED PROPERTY"
6393,"Harassment","Open Investigation",2022-01-14 14:57:00,2.831283,2022-01-17 10:54:03,2022,14,1,4,"day_weekday","LECTURE THEATRE 12","FASS",1.294972,103.7711,"DAMAGED PROPERTY"
6394,"False Public Alarm","Open Investigation",2021-12-01 02:30:00,2.918857,2021-12-04 00:33:09,2021,335,12,2,"day_weekday","PGP RESIDENCES (BLOCK 7)","PGP",1.291101,103.78,"LOST AND FOUND"
6395,"Criminal Mischief","Open Investigation",2022-02-18 03:08:00,2.387055,2022-02-20 12:25:22,2022,49,2,4,"day_weekday","YSTCM CARPARK","UCC",1.302406,103.7721,"STOLEN ITEMS"
6396,"Terroristic Threats","Unfounded",2022-03-07 02:47:00,3.050746,2022-03-10 04:00:04,2022,66,3,0,"day_weekday","INSTITUTE OF SYSTEMS SCIENCE","HALL",1.292195,103.7767,"LOST AND FOUND"
6397,"Trespassing","Open Investigation",2022-09-23 12:55:00,4.55473,2022-09-28 02:13:49,2022,266,9,4,"day_weekday","PGP RESIDENCES (BLOCK 13)","PGP",1.290868,103.7803,"DAMAGED PROPERTY"
6398,"Criminal Mischief","Closed",2022-10-07 11:26:00,3.048644,2022-10-10 12:36:03,2022,280,10,4,"day_weekday","PGP RESIDENCES (BLOCK 1)","PGP",1.291477,103.7829,"STOLEN ITEMS"
6399,"Criminal Mischief","Arrest",2022-01-19 10:00:00,1.274719,2022-01-20 16:35:36,2022,19,1,2,"day_weekday","PGP RESIDENCES (BLOCK 9)","PGP",1.291154,103.7797,"STOLEN ITEMS"
6400,"Lewdness","Open Investigation",2022-07-28 13:38:00,4.855727,2022-08-02 10:10:15,2022,209,7,3,"day_weekday","KENT RIDGE HALL (BLOCK B)","HALL",1.291334,103.7747,"SEXUAL INCIDENTS"
6401,"Theft","Open Investigation",2022-04-28 12:16:00,3.432858,2022-05-01 22:39:19,2022,118,4,3,"day_weekday","INNOVATION 4.0","PGP",1.294255,103.7759,"LOST AND FOUND"
6402,"Rape","Closed",2022-04-22 10:14:00,6.760483,2022-04-29 04:29:06,2022,112,4,4,"day_weekday","ARTS & SOCIAL SCIENCES BLOCK 1","FASS",1.294143,103.7712,"SEXUAL INCIDENTS"
6403,"Shoplifting","Arrest",2022-01-04 20:23:00,3.367236,2022-01-08 05:11:49,2022,4,1,1,"day_weekday","RIDGE VIEW RESIDENCE (BLOCK D)","YIH",1.297921,103.7759,"LOST AND FOUND"
6404,"Theft","Arrest",2022-05-24 20:48:00,2.754799,2022-05-27 14:54:55,2022,144,5,1,"day_weekday","ENGINEERING BLOCK 4","CDE",1.298397,103.7723,"LOST AND FOUND"
6405,"Theft","Open Investigation",2022-06-19 04:12:00,2.816435,2022-06-21 23:47:40,2022,170,6,6,"weekend","STORE 2 (NEAR KEVII HALL)","PGP",1.292436,103.7806,"LOST AND FOUND"
6406,"Theft","Open Investigation",2022-05-07 04:15:00,3.633686,2022-05-10 19:27:30,2022,127,5,5,"weekend","PGP RESIDENCES (BLOCK 28)","PGP",1.290282,103.7817,"LOST AND FOUND"
6407,"Criminal Mischief","Open Investigation",2022-09-11 16:30:00,2.06642,2022-09-13 18:05:39,2022,254,9,6,"weekend","PGP RESIDENCES (BLOCK 26)","PGP",1.29068,103.7816,"STOLEN ITEMS"
6408,"Harassment: Domestic Violence","Judicial Referral",2021-12-26 04:44:00,1.926428,2021-12-28 02:58:03,2021,360,12,6,"weekend","KENT VALE APARTMENT BLK I, 119","KV",1.302982,103.7702,"LOST AND FOUND"
6409,"Criminal Mischief","Open Investigation",2022-02-01 18:32:00,2.554277,2022-02-04 07:50:10,2022,32,2,1,"day_weekday","2 PGP BUNGALOW","PGP",1.292423,103.78,"STOLEN ITEMS"
6410,"Shoplifting","Judicial Referral",2022-02-25 02:09:00,1.628168,2022-02-26 17:13:34,2022,56,2,4,"day_weekday","KENT RIDGE (COMMUNAL HALL)","HALL",1.291799,103.7748,"STOLEN ITEMS"
6411,"Criminal Mischief","unfounded",2022-11-29 22:31:00,1.718514,2022-12-01 15:45:40,2022,333,11,1,"day_weekday","ARTS & SOCIAL SCIENCES BLOCK 4","FASS",1.294576,103.7718,"STOLEN ITEMS"
6412,"False Public Alarm","Arrest",2022-03-04 22:56:00,2.850846,2022-03-07 19:21:13,2022,63,3,4,"day_weekday","SEA-TO-SPACE (18KR BUNGALOW)","KR",1.297559,103.7742,"LOST AND FOUND"
6413,"Assault","Open Investigation",2021-11-03 02:55:00,8.630486,2021-11-11 18:02:54,2021,307,11,2,"day_weekday","LECTURE THEATRE 37","FOS",1.295529,103.7803,"DAMAGED PROPERTY"
6414,"Assault: Domestic Violence","Arrest",2022-07-09 23:37:00,2.27827,2022-07-12 06:17:42,2022,190,7,5,"weekend","STORE 1 (NEAR KEVII HALL)","PGP",1.29274,103.7813,"LOST AND FOUND"
6415,"Burglary","Closed",2021-12-06 15:44:00,3.040718,2021-12-09 16:42:38,2021,340,12,0,"day_weekday","DISTRICT COOLING PLANT","UTown",1.305365,103.7718,"LOST AND FOUND"
6416,"Trespassing","Arrest",2021-12-01 21:23:00,7.206036,2021-12-09 02:19:42,2021,335,12,2,"day_weekday","LECTURE THEATRE 7","CDE",1.300171,103.7711,"DAMAGED PROPERTY"
6417,"Theft","Judicial Referral",2022-09-22 12:33:00,4.51651,2022-09-27 00:56:46,2022,265,9,3,"day_weekday","RESIDENT COLLEGE 4","UTown",1.308194,103.7734,"LOST AND FOUND"
6418,"Trespass","Arrest",2021-11-02 12:39:00,1.646568,2021-11-04 04:10:04,2021,306,11,1,"day_weekday","YALE SPORTS HALL","UTown",1.30781,103.7727,"EMERGENCY INCIDENTS"
6419,"Aggravated Assault","Open Investigation",2022-05-16 08:26:00,3.461048,2022-05-19 19:29:55,2022,136,5,0,"day_weekday","LECTURE THEATRE 18","SOC",1.293522,103.7745,"LOST AND FOUND"
6420,"Theft","Unfounded",2022-01-04 15:29:00,2.637802,2022-01-07 06:47:26,2022,4,1,1,"day_weekday","SCIENCE BLOCK 13","FOS",1.29679,103.7791,"LOST AND FOUND"
6421,"Theft","Arrest",2022-04-21 10:01:00,3.725857,2022-04-25 03:26:14,2022,111,4,3,"day_weekday","YALE WEST CORE","UTown",1.30817,103.7724,"LOST AND FOUND"
6422,"False Public Alarm","Open Investigation",2022-06-17 05:11:00,2.660186,2022-06-19 21:01:40,2022,168,6,4,"day_weekday","SUB-STATION 3 (NEAR S13)","FOS",1.296288,103.7789,"LOST AND FOUND"
6423,"Trespass","Open Investigation",2021-11-29 17:31:00,2.572827,2021-12-02 07:15:52,2021,333,11,0,"day_weekday","MD BLK 1  (TAHIR FDN BLDG)","FOS",1.295505,103.7804,"EMERGENCY INCIDENTS"
6424,"Shoplifting","Arrest",2022-07-21 17:05:00,2.208743,2022-07-23 22:05:35,2022,202,7,3,"day_weekday","SEA-TO-SPACE (18KR BUNGALOW)","KR",1.297559,103.7742,"STOLEN ITEMS"
6425,"Trespass","Closed",2022-04-21 16:18:00,3.037609,2022-04-24 17:12:09,2022,111,4,3,"day_weekday","ELECTRICAL SUB-STATION","UTown",1.306222,103.7727,"EMERGENCY INCIDENTS"
6426,"Criminal Mischief","Unfounded",2021-11-20 09:36:00,1.083525,2021-11-21 11:36:17,2021,324,11,5,"weekend","EUSOFF HALL (BLOCK A)","HALL",1.292924,103.7702,"STOLEN ITEMS"
6427,"Shoplifting","Open Investigation",2022-03-22 23:48:00,2.305336,2022-03-25 07:07:41,2022,81,3,1,"day_weekday","DESIGN & ENVIRONMENT BLOCK 2","CDE",1.297397,103.7711,"STOLEN ITEMS"
6428,"Trespassing","Unfounded",2021-12-14 16:46:00,6.78297,2021-12-21 11:33:29,2021,348,12,1,"day_weekday","BTC-TOWER BLOCK","BTC",1.319418,103.8172,"DAMAGED PROPERTY"
6429,"Disorderly Conduct","Open Investigation",2022-04-24 05:54:00,4.29147,2022-04-28 12:53:43,2022,114,4,6,"weekend","RAFFLES HALL (COMMUNAL HALL)","YIH",1.300003,103.7739,"SEXUAL INCIDENTS"
6430,"Trespass","Unfounded",2022-06-28 21:55:00,2.71593,2022-07-01 15:05:56,2022,179,6,1,"day_weekday","TEMASEK HALL (BLOCK E)","HALL",1.292584,103.7723,"EMERGENCY INCIDENTS"
6431,"Defiant Trespass","unfounded",2022-12-07 05:40:00,3.814663,2022-12-11 01:13:07,2022,341,12,2,"day_weekday","FOS - SHED B-NEXT TO S3&S4","FOS",1.29582,103.779,"LOST AND FOUND"
