datetime,Year,DayOfYear,Month,DayOfWeek,time_period,Building,Location,Longtitude,Latitude,Incidents
1/4/23 9:19,2023,91,4,5,weekend,10 KR BUNGALOW,KR,1.294410986,103.7785023,DAMAGED PROPERTY
15/4/23 9:53,2023,105,4,5,weekend,RAFFLES HALL (BLOCK B),YIH,1.300180358,103.7734463,LOST AND FOUND
1/1/23 2:31,2023,1,1,6,weekend,MD BLK 6 (CTR FOR TRANS  MED),FOS,1.295320036,103.7816808,DAMAGED PROPERTY
17/8/23 9:04,2023,229,8,3,day_weekday,MEDICINE BLOCK 7,FOS,1.295550034,103.7817394,LOST AND FOUND
9/10/22 0:49,2022,282,10,6,weekend,CENTRAL STORAGE LIBRARY ANNEX,FASS,1.296929332,103.7738774,LOST AND FOUND
14/12/22 10:59,2022,348,12,2,day_weekday,18 EVANS BUNGALOW,BTC,1.317911647,103.8197614,LOST AND FOUND
11/9/22 19:45,2022,254,9,6,weekend,TEMASEK HALL (BLOCK B),HALL,1.292689235,103.7705357,SEXUAL INCIDENTS
25/2/23 4:11,2023,56,2,5,weekend,PGP RESIDENCES MPH,PGP,1.290916678,103.780617,DAMAGED PROPERTY
29/9/23 21:47,2023,272,9,4,day_weekday,CREATE (RESEARCH),UTown,1.303674633,103.7735763,SEXUAL INCIDENTS
4/11/23 6:48,2023,308,11,5,weekend,14A PGP BUNGALOW,PGP,1.293265034,103.7774589,LOST AND FOUND
24/1/23 1:36,2023,24,1,1,day_weekday,3 PGP BUNGALOW,PGP,1.292651799,103.7797184,EMERGENCY INCIDENTS
22/1/23 15:02,2023,22,1,6,weekend,BUSINESS BLOCK 2,BIZ,1.293351176,103.7750483,STOLEN ITEMS
8/8/23 13:13,2023,220,8,1,day_weekday,SHEARES HALL (BLOCK C),HALL,1.291354968,103.7760394,LOST AND FOUND
1/1/23 14:15,2023,1,1,6,weekend,10 KR BUNGALOW,KR,1.294410986,103.7785023,DAMAGED PROPERTY
2/9/23 4:22,2023,245,9,5,weekend,TEMASEK HALL (BLOCK D),HALL,1.292631835,103.7717399,DAMAGED PROPERTY
28/8/23 2:28,2023,240,8,0,day_weekday,YALE RESIDENTIAL COLLEGE 3,UTown,1.30762857,103.7719629,DAMAGED PROPERTY
12/2/23 21:34,2023,43,2,6,weekend,KENT RIDGE HALL (BLOCK B),HALL,1.291333703,103.7747351,STOLEN ITEMS
19/4/23 5:30,2023,109,4,2,day_weekday,BTC-BIN CENTRE,BTC,1.319801578,103.8176313,DAMAGED PROPERTY
14/3/23 17:53,2023,73,3,1,day_weekday,LECTURE THEATRE 7,CDE,1.300171011,103.7710686,LOST AND FOUND
30/11/22 20:55,2022,334,11,2,day_weekday,PGP RESIDENCES (BLOCK 10),PGP,1.290733171,103.7799493,LOST AND FOUND
15/2/23 23:51,2023,46,2,2,day_weekday,BTC-MANASSEH MEYER,BTC,1.319098649,103.8176172,EMERGENCY INCIDENTS
7/4/23 12:06,2023,97,4,4,day_weekday,SHEARES HALL (BLOCK E),HALL,1.291117652,103.7758047,LOST AND FOUND
3/2/23 7:26,2023,34,2,4,day_weekday,18A PGP BUNGALOW,PGP,1.292325199,103.7795281,DAMAGED PROPERTY
29/8/23 17:55,2023,241,8,1,day_weekday,12A KR BUNGALOW,KR,1.29723462,103.7747589,LOST AND FOUND
4/9/22 23:41,2022,247,9,6,weekend,DISTRICT COOLING PLANT,UTown,1.305365366,103.7718175,STOLEN ITEMS
17/5/23 8:09,2023,137,5,2,day_weekday,LECTURE THEATRE 31,FOS,1.296845972,103.7804072,LOST AND FOUND
13/11/23 15:21,2023,317,11,0,day_weekday,COMMUNAL BLK B,KV,1.302552874,103.7685982,STOLEN ITEMS
29/8/23 21:54,2023,241,8,1,day_weekday,LT 27 (LIM SENG TJOE LECTURE),FOS,1.296962816,103.7810192,STOLEN ITEMS
11/2/23 2:39,2023,42,2,5,weekend,PGP RESIDENCES (BLOCK 12),PGP,1.290852627,103.780192,STOLEN ITEMS
12/1/23 13:37,2023,12,1,3,day_weekday,STORE 2 (NEAR KEVII HALL),PGP,1.29243592,103.7806357,STOLEN ITEMS
9/1/23 15:40,2023,9,1,0,day_weekday,LECTURE THEATRE 16,SOC,1.293996491,103.7738421,DAMAGED PROPERTY
31/8/22 13:05,2022,243,8,2,day_weekday,YALE EAST CORE,UTown,1.305538246,103.7720734,SEXUAL INCIDENTS
21/3/23 0:39,2023,80,3,1,day_weekday,7 PGP BUNGALOW,PGP,1.293238399,103.7780367,STOLEN ITEMS
11/3/23 17:59,2023,70,3,5,weekend,BIZ1 CARPARK,BIZ,1.292703782,103.7746058,LOST AND FOUND
18/3/23 9:19,2023,77,3,5,weekend,TEMBUSU COLLEGE- MPH,UTown,1.305898714,103.7738473,LOST AND FOUND
22/9/23 11:21,2023,265,9,4,day_weekday,ENGINEERING BLOCK 3,CDE,1.29943352,103.7717177,LOST AND FOUND
4/11/22 21:29,2022,308,11,4,day_weekday,RIDGE VIEW RESIDENCE (BLOCK B),YIH,1.297702725,103.7763235,LOST AND FOUND
28/9/23 13:29,2023,271,9,3,day_weekday,ENGINEERING BLOCK 8,CDE,1.299003113,103.7726879,DAMAGED PROPERTY
5/3/23 8:42,2023,64,3,6,weekend,KENT RIDGE (COMMUNAL HALL),HALL,1.29179854,103.7747805,LOST AND FOUND
19/6/23 14:07,2023,170,6,0,day_weekday,NUHS TOWER BLOCK,FOS,1.292211477,103.7836035,SEXUAL INCIDENTS
7/9/23 19:12,2023,250,9,3,day_weekday,SCIENCE BLOCK 2,FOS,1.295509523,103.7782367,STOLEN ITEMS
7/2/23 4:32,2023,38,2,1,day_weekday,SCIENCE BLOCK 8,FOS,1.296070989,103.7793013,DAMAGED PROPERTY
4/8/23 8:37,2023,216,8,4,day_weekday,PGP RESIDENCES (BLOCK 26),PGP,1.29068027,103.7815813,LOST AND FOUND
24/11/23 6:17,2023,328,11,4,day_weekday,YALE RESIDENTIAL COLLEGE 1,UTown,1.305971181,103.7720215,DAMAGED PROPERTY
24/11/22 2:49,2022,328,11,3,day_weekday,NUHS-MAIN BUILDING,FOS,1.294399964,103.7835039,EMERGENCY INCIDENTS
22/8/23 13:43,2023,234,8,1,day_weekday,MULTI-PURPOSE HALL 1 - 4,YIH,1.300600712,103.7757473,DAMAGED PROPERTY
7/7/23 17:05,2023,188,7,4,day_weekday,LECTURE THEATRE 6,CDE,1.298683923,103.7718929,STOLEN ITEMS
26/11/22 17:08,2022,330,11,5,weekend,RESIDENT COLLEGE 4 -MPH,UTown,1.30838102,103.7729823,LOST AND FOUND
20/7/23 3:24,2023,201,7,3,day_weekday,KE VII HALL (BLOCK D),PGP,1.293315344,103.7803833,LOST AND FOUND
27/10/23 2:59,2023,300,10,4,day_weekday,DSO BUILDING,FOS,1.296243699,103.7813743,DAMAGED PROPERTY
3/2/23 6:46,2023,34,2,4,day_weekday,SCIENCE BLOCK 4,FOS,1.295631286,103.7788028,STOLEN ITEMS
11/10/23 12:16,2023,284,10,2,day_weekday,KE VII HALL (BLOCK D),PGP,1.293315344,103.7803833,DAMAGED PROPERTY
29/3/23 9:01,2023,88,3,2,day_weekday,2 KR BUNGALOW,KR,1.293895125,103.7802656,LOST AND FOUND
18/10/22 10:22,2022,291,10,1,day_weekday,ARTS & SOCIAL SCIENCES BLOCK 1,FASS,1.29414275,103.7711509,STOLEN ITEMS
15/6/23 13:13,2023,166,6,3,day_weekday,ALICE LEE PLAZA,UCC,1.301676507,103.7722053,LOST AND FOUND
21/12/22 6:02,2022,355,12,2,day_weekday,COMMUNAL BLK B,KV,1.302552874,103.7685982,LOST AND FOUND
12/11/22 19:10,2022,316,11,5,weekend,RIDGE VIEW RESIDENCE (BLOCK A),YIH,1.297474982,103.776628,DAMAGED PROPERTY
7/9/23 11:46,2023,250,9,3,day_weekday,18 EVANS BUNGALOW,BTC,1.317911647,103.8197614,LOST AND FOUND
3/8/23 18:46,2023,215,8,3,day_weekday,MEDICINE BLOCK 10,FOS,1.296461007,103.7817485,LOST AND FOUND
28/10/22 9:07,2022,301,10,4,day_weekday,KE VII HALL (BLOCK C),PGP,1.2930985,103.7806927,DAMAGED PROPERTY
27/9/23 7:19,2023,270,9,2,day_weekday,EUSOFF HALL (COMMUNAL HALL),HALL,1.293724685,103.7702582,LOST AND FOUND
20/12/22 9:17,2022,354,12,1,day_weekday,NATIONAL UNIVERSITY CENTRE FOR ORAL HEALTH SINGAPORE,FOS,1.2959965,103.7832118,STOLEN ITEMS
5/1/23 15:15,2023,5,1,3,day_weekday,PGP RESIDENCES (BLOCK 11),PGP,1.290736963,103.7800896,EMERGENCY INCIDENTS
11/2/23 20:24,2023,42,2,5,weekend,KENT RIDGE HALL (BLOCK D),HALL,1.291524551,103.7744384,DAMAGED PROPERTY
29/9/23 14:05,2023,272,9,4,day_weekday,DINNING HALL (C&T COLLEGE),UTown,1.306389713,103.7736485,DAMAGED PROPERTY
23/3/23 0:34,2023,82,3,3,day_weekday,RESIDENT COLLEGE 4 -MPH,UTown,1.30838102,103.7729823,STOLEN ITEMS
4/7/23 0:38,2023,185,7,1,day_weekday,NATIONAL SINGAPORE WIND TUNNEL,UCC,1.300768273,103.7753832,LOST AND FOUND
30/12/22 6:47,2022,364,12,4,day_weekday,UNIVERSITY CULTURAL CENTRE,UCC,1.301613834,103.7722703,LOST AND FOUND
6/8/23 3:04,2023,218,8,6,weekend,CRISP (NEAR KEVII HALL),PGP,1.297892325,103.7806502,STOLEN ITEMS
17/5/23 11:33,2023,137,5,2,day_weekday,COMPUTING BLOCK 3,SOC,1.294839606,103.77459,LOST AND FOUND
10/9/23 10:41,2023,253,9,6,weekend,"KENT VALE APARTMENT BLK D, 113",KV,1.302189396,103.7678817,LOST AND FOUND
8/8/23 4:41,2023,220,8,1,day_weekday,INSTITUTE OF SYSTEMS SCIENCE,HALL,1.292195263,103.7766918,LOST AND FOUND
19/1/23 15:59,2023,19,1,3,day_weekday,YUSOF ISHAK HOUSE,YIH,1.29851672,103.7749707,LOST AND FOUND
6/3/23 18:46,2023,65,3,0,day_weekday,MD11 CARPARK,FOS,1.295712272,103.781982,DAMAGED PROPERTY
13/12/22 13:48,2022,347,12,1,day_weekday,PGP RESIDENCES (BLOCK 28),PGP,1.290281658,103.7817217,DAMAGED PROPERTY
18/9/23 19:58,2023,261,9,0,day_weekday,SCIENCE BLOCK 1A (LEE WEE KENG),FOS,1.296422972,103.7792749,LOST AND FOUND
20/1/23 9:40,2023,20,1,4,day_weekday,TEMASEK HALL (BLOCK C),HALL,1.292732285,103.7709504,LOST AND FOUND
2/7/23 11:23,2023,183,7,6,weekend,14A PGP BUNGALOW,PGP,1.293265034,103.7774589,LOST AND FOUND
28/2/23 16:21,2023,59,2,1,day_weekday,ELECTRICAL SUB-STATION,UTown,1.306222002,103.7727161,DAMAGED PROPERTY
22/7/23 2:43,2023,203,7,5,weekend,PGP RESIDENCES (BLOCK 20),PGP,1.290472992,103.7802401,LOST AND FOUND
8/9/23 15:59,2023,251,9,4,day_weekday,3 KR BUNGALOW,KR,1.294139769,103.7801066,STOLEN ITEMS
26/11/23 3:38,2023,330,11,6,weekend,PGP RESIDENCES (BLOCK 16),PGP,1.291523732,103.7801396,DAMAGED PROPERTY
17/1/23 15:51,2023,17,1,1,day_weekday,CELS CARPARK,FOS,1.294475238,103.7812,LOST AND FOUND
10/5/23 7:53,2023,130,5,2,day_weekday,LECTURE THEATRE 28,FOS,1.297224305,103.7812648,SEXUAL INCIDENTS
20/9/22 9:25,2022,263,9,1,day_weekday,ENGINEERING BLOCK 8,CDE,1.299003113,103.7726879,DAMAGED PROPERTY
14/5/23 8:02,2023,134,5,6,weekend,EUSOFF HALL (BLOCK D),HALL,1.293493373,103.7697466,STOLEN ITEMS
6/12/22 6:50,2022,340,12,1,day_weekday,ENGINEERING WORKSHOP 1A,CDE,1.298073579,103.7708804,STOLEN ITEMS
20/6/23 20:15,2023,171,6,1,day_weekday,COMPUTING BLOCK 3,SOC,1.294839606,103.77459,LOST AND FOUND
16/12/22 13:21,2022,350,12,4,day_weekday,PGP RESIDENCES (BLOCK 9),PGP,1.291154226,103.7797307,DAMAGED PROPERTY
30/9/22 21:31,2022,273,9,4,day_weekday,PGP RESIDENCES (BLOCK 13),PGP,1.290867796,103.7802755,DAMAGED PROPERTY
15/11/22 11:28,2022,319,11,1,day_weekday,BTC-LOUNGE,BTC,1.31861386,103.8170575,LOST AND FOUND
16/6/23 22:18,2023,167,6,4,day_weekday,SCIENCE BLOCK 7,FOS,1.296276183,103.7788705,STOLEN ITEMS
29/12/22 7:11,2022,363,12,3,day_weekday,EUSOFF HALL (BLOCK B),HALL,1.293104328,103.769989,STOLEN ITEMS
12/1/23 18:40,2023,12,1,3,day_weekday,MD11 CARPARK,FOS,1.295712272,103.781982,STOLEN ITEMS
16/12/22 16:15,2022,350,12,4,day_weekday,SHEARES HALL (COMMUNAL HALL),HALL,1.291537312,103.7756853,EMERGENCY INCIDENTS
18/9/23 20:54,2023,261,9,0,day_weekday,SPORE POWER GRID-CON SWITCH RM,CDE,1.300293893,103.7713884,LOST AND FOUND
18/1/23 10:53,2023,18,1,2,day_weekday,TEMASEK HALL (BLOCK E),HALL,1.292584001,103.7722725,DAMAGED PROPERTY
26/4/23 8:36,2023,116,4,2,day_weekday,SHEARES HALL (BLOCK D),HALL,1.291192735,103.7752897,STOLEN ITEMS
9/9/23 10:05,2023,252,9,5,weekend,SCIENCE BLOCK 1A (LEE WEE KENG),FOS,1.296422972,103.7792749,DAMAGED PROPERTY
25/11/23 22:48,2023,329,11,5,weekend,PGP RESIDENCES (BLOCK 27),PGP,1.29056547,103.7816148,LOST AND FOUND
21/2/23 12:08,2023,52,2,1,day_weekday,BTC- MULTIPURPOSE AUDITORIUM,BTC,1.319039869,103.8166651,LOST AND FOUND
26/1/23 14:18,2023,26,1,3,day_weekday,BTC-CJ KOH LIBRARY,BTC,1.318788486,103.8181587,EMERGENCY INCIDENTS
16/8/23 16:06,2023,228,8,2,day_weekday,PGP RESIDENCES CANTEEN 2,PGP,1.290619681,103.7816946,LOST AND FOUND
6/7/23 13:11,2023,187,7,3,day_weekday,INSTITUTE OF SYSTEMS SCIENCE,HALL,1.292195263,103.7766918,LOST AND FOUND
1/2/23 0:52,2023,32,2,2,day_weekday,12A KR BUNGALOW,KR,1.29723462,103.7747589,LOST AND FOUND
20/9/23 11:50,2023,263,9,2,day_weekday,PGP RESIDENCES (BLOCK 26),PGP,1.29068027,103.7815813,LOST AND FOUND
22/6/23 7:12,2023,173,6,3,day_weekday,SUB-STATION 4 (NEAR KEVII),PGP,1.292213805,103.7814032,LOST AND FOUND
25/8/23 1:06,2023,237,8,4,day_weekday,DECOM SUB-STATION 2 (NEAR TEM HALL),HALL,1.292688302,103.773122,DAMAGED PROPERTY
24/11/22 17:48,2022,328,11,3,day_weekday,ENGINEERING WORKSHOP 1A,CDE,1.298073579,103.7708804,STOLEN ITEMS
7/6/23 20:34,2023,158,6,2,day_weekday,DUKE-NUS MEDSH-KHOOTECKPUAT BG,FOS,1.293420222,103.7828813,LOST AND FOUND
13/3/23 10:56,2023,72,3,0,day_weekday,LECTURE THEATRE 4,CDE,1.298758277,103.7724662,LOST AND FOUND
13/3/23 6:34,2023,72,3,0,day_weekday,PGP RESIDENCES (BLOCK 28),PGP,1.290281658,103.7817217,LOST AND FOUND
12/3/23 21:19,2023,71,3,6,weekend,14 KR BUNGALOW,KR,1.297439351,103.7744566,LOST AND FOUND
19/7/23 4:45,2023,200,7,2,day_weekday,UTOWN RESIDENCE-NORTH TOWER,UTown,1.305337891,103.7737981,LOST AND FOUND
1/4/23 4:38,2023,91,4,5,weekend,KENT RIDGE HALL (BLOCK D),HALL,1.291524551,103.7744384,DAMAGED PROPERTY
15/11/23 18:34,2023,319,11,2,day_weekday,PGP RESIDENCES CANTEEN 2,PGP,1.290619681,103.7816946,LOST AND FOUND
23/5/23 2:02,2023,143,5,1,day_weekday,6 PGP BUNGALOW,PGP,1.293385625,103.7779056,DAMAGED PROPERTY
11/12/22 17:50,2022,345,12,6,weekend,3 PGP BUNGALOW,PGP,1.292651799,103.7797184,DAMAGED PROPERTY
16/11/22 3:03,2022,320,11,2,day_weekday,RIDGE VIEW RESIDENCE (BLOCK A),YIH,1.297474982,103.776628,DAMAGED PROPERTY
11/10/23 4:13,2023,284,10,2,day_weekday,MD BLK 6 (CTR FOR TRANS  MED),FOS,1.295320036,103.7816808,DAMAGED PROPERTY
11/12/22 12:19,2022,345,12,6,weekend,LECTURE THEATRE 17,SOC,1.293649503,103.7739846,STOLEN ITEMS
5/12/22 21:59,2022,339,12,0,day_weekday,KENT RIDGE HALL (BLOCK E),HALL,1.291836332,103.7742191,DAMAGED PROPERTY
5/2/23 8:08,2023,36,2,6,weekend,EUSOFF HALL (BLOCK E),HALL,1.29377559,103.7699778,LOST AND FOUND
17/10/22 14:49,2022,290,10,0,day_weekday,SHEARES HALL (COMMUNAL HALL),HALL,1.291537312,103.7756853,DAMAGED PROPERTY
21/5/23 10:08,2023,141,5,6,weekend,4 PGP BUNGALOW,PGP,1.292756725,103.7793448,LOST AND FOUND
11/6/23 12:59,2023,162,6,6,weekend,STEPHEN RIADY CENTRE,UTown,1.304488952,103.7720712,LOST AND FOUND
6/11/23 18:20,2023,310,11,0,day_weekday,DATA-CENTRE-NUS HIGH SCHOOL,SOC,1.296769604,103.7802964,STOLEN ITEMS
12/10/22 15:47,2022,285,10,2,day_weekday,YUSOF ISHAK HOUSE,YIH,1.29851672,103.7749707,LOST AND FOUND
25/12/22 19:54,2022,359,12,6,weekend,LECTURE THEATRE 36 (ALICE AND PETER TAN),FOS,1.295172313,103.7814043,LOST AND FOUND
29/5/23 4:27,2023,149,5,0,day_weekday,PGP RESIDENCES (BLOCK 9),PGP,1.291154226,103.7797307,STOLEN ITEMS
28/8/23 11:17,2023,240,8,0,day_weekday,LECTURE THEATRE 32,FOS,1.296130118,103.778317,DAMAGED PROPERTY
4/11/23 0:38,2023,308,11,5,weekend,CREATE (INNOVATION),UTown,1.303777538,103.7734082,STOLEN ITEMS
27/1/23 12:37,2023,27,1,4,day_weekday,PGP RESIDENCES (BLOCK 29),PGP,1.290130186,103.7816738,DAMAGED PROPERTY
29/12/22 2:00,2022,363,12,3,day_weekday,9 PGP BUNGALOW,PGP,1.293962325,103.7773228,DAMAGED PROPERTY
30/3/23 14:04,2023,89,3,3,day_weekday,E6 CARPARK,CDE,1.299504478,103.7728039,DAMAGED PROPERTY
11/5/23 5:44,2023,131,5,3,day_weekday,PGP RESIDENCES (BLOCK 5),PGP,1.291343839,103.7799128,STOLEN ITEMS
3/2/23 10:16,2023,34,2,4,day_weekday,TEMBUSU COLLEGE- MPH,UTown,1.305898714,103.7738473,DAMAGED PROPERTY
14/9/23 3:33,2023,257,9,3,day_weekday,PGP RESIDENCES (BLOCK 10),PGP,1.290733171,103.7799493,LOST AND FOUND
26/3/23 21:11,2023,85,3,6,weekend,HON SUI SEN MEMORIAL LIBRARY,BIZ,1.293089851,103.7745597,STOLEN ITEMS
7/12/22 0:48,2022,341,12,2,day_weekday,TEMASEK LAB,CDE,1.299556652,103.7722094,DAMAGED PROPERTY
8/12/22 2:07,2022,342,12,3,day_weekday,LECTURE THEATRE 13,FASS,1.295043651,103.7709322,LOST AND FOUND
15/1/23 9:18,2023,15,1,6,weekend,KENT RIDGE HALL (BLOCK C),HALL,1.291532109,103.7746841,LOST AND FOUND
11/2/23 9:53,2023,42,2,5,weekend,MEDICINE BLOCK 7,FOS,1.295550034,103.7817394,DAMAGED PROPERTY
30/12/22 7:04,2022,364,12,4,day_weekday,DINING HALL (RC4 & CAPT),UTown,1.307989409,103.7731782,STOLEN ITEMS
9/6/23 18:46,2023,160,6,4,day_weekday,CRISP (NEAR KEVII HALL),PGP,1.297892325,103.7806502,LOST AND FOUND
14/1/23 13:08,2023,14,1,5,weekend,PGP RESIDENCES (BLOCK 24),PGP,1.290409214,103.7806802,LOST AND FOUND
23/7/23 17:41,2023,204,7,6,weekend,RAFFLES HALL (BLOCK C),YIH,1.299882667,103.7729532,SEXUAL INCIDENTS
4/10/23 22:10,2023,277,10,2,day_weekday,LECTURE THEATRE 28,FOS,1.297224305,103.7812648,LOST AND FOUND
29/7/23 1:27,2023,210,7,5,weekend,RIDGE VIEW RESIDENCE (BLOCK D),YIH,1.297921449,103.7758882,STOLEN ITEMS
22/1/23 20:23,2023,22,1,6,weekend,3 KR BUNGALOW,KR,1.294139769,103.7801066,LOST AND FOUND
11/4/23 19:48,2023,101,4,1,day_weekday,KE VII HALL (BLOCK H),PGP,1.293037911,103.7801553,LOST AND FOUND
14/10/23 2:17,2023,287,10,5,weekend,PGP RESIDENCES (BLOCK 23),PGP,1.290527203,103.7807137,LOST AND FOUND
4/9/23 12:09,2023,247,9,0,day_weekday,YALE WEST CORE,UTown,1.308169683,103.7723937,SEXUAL INCIDENTS
14/1/23 23:48,2023,14,1,5,weekend,"KENT VALE APARTMENT BLK G, 115",KV,1.30249388,103.7703148,LOST AND FOUND
31/3/23 7:25,2023,90,3,4,day_weekday,ENGINEERING WORKSHOP 1A,CDE,1.298073579,103.7708804,LOST AND FOUND
20/2/23 23:26,2023,51,2,0,day_weekday,PGP RESIDENCES (BLOCK 6),PGP,1.291222487,103.7799887,LOST AND FOUND
3/5/23 9:41,2023,123,5,2,day_weekday,DESIGN & ENVIRONMENT BLOCK 3,CDE,1.297825387,103.7705126,LOST AND FOUND
23/8/23 23:17,2023,235,8,2,day_weekday,ARTS & SOCIAL SCIENCES BLOCK 8,FASS,1.294061185,103.7720122,LOST AND FOUND
11/7/23 18:02,2023,192,7,1,day_weekday,LECTURE THEATRE 19,SOC,1.293714563,103.7744495,STOLEN ITEMS
5/2/23 22:17,2023,36,2,6,weekend,PGP RESIDENCES (BLOCK 4),PGP,1.291208032,103.7822304,LOST AND FOUND
31/12/22 16:16,2022,365,12,5,weekend,BRENNER CTR FOR MOLECULAR MED,FOS,1.294813169,103.7806383,LOST AND FOUND
23/9/23 13:33,2023,266,9,5,weekend,PGP RESIDENCES (BLOCK 13),PGP,1.290867796,103.7802755,LOST AND FOUND
3/8/23 23:47,2023,215,8,3,day_weekday,TEMASEK HALL (BLOCK E),HALL,1.292584001,103.7722725,LOST AND FOUND
5/4/23 22:41,2023,95,4,2,day_weekday,PGP RESIDENCES (BLOCK 7),PGP,1.291101134,103.7800076,EMERGENCY INCIDENTS
21/6/23 19:13,2023,172,6,2,day_weekday,KE VII HALL (BLOCK G),PGP,1.293482761,103.7803849,LOST AND FOUND
20/2/23 9:43,2023,51,2,0,day_weekday,CANTEEN 4 (FRONTIER),FOS,1.296414273,103.7803745,SEXUAL INCIDENTS
14/6/23 14:00,2023,165,6,2,day_weekday,RAFFLES HALL (BLOCK D),YIH,1.300301709,103.7726668,EMERGENCY INCIDENTS
10/6/23 3:53,2023,161,6,5,weekend,8 PGP BUNGALOW,PGP,1.293596473,103.7775181,SEXUAL INCIDENTS
6/3/23 8:06,2023,65,3,0,day_weekday,EXPERIMENTAL HOUSE,CDE,1.29903925,103.7718573,DAMAGED PROPERTY
7/7/23 2:30,2023,188,7,4,day_weekday,16 EVANS BUNGALOW,BTC,1.317643511,103.8196586,STOLEN ITEMS
24/4/23 13:20,2023,114,4,0,day_weekday,16 EVANS BUNGALOW,BTC,1.317643511,103.8196586,STOLEN ITEMS
26/4/23 12:32,2023,116,4,2,day_weekday,ENGINEERING BLOCK 6,CDE,1.299181543,103.7730982,LOST AND FOUND
8/11/22 14:34,2022,312,11,1,day_weekday,DISTRICT COOLING PLANT,UTown,1.305365366,103.7718175,STOLEN ITEMS
7/1/23 8:07,2023,7,1,5,weekend,PGP RESIDENCES (BLOCK 1),PGP,1.291477493,103.7828939,LOST AND FOUND
28/11/22 14:43,2022,332,11,0,day_weekday,CANTEEN 2 (THE DECK),FASS,1.294612936,103.7725509,DAMAGED PROPERTY
9/11/22 11:51,2022,313,11,2,day_weekday,"KENT VALE APARTMENT BLK B, 105",KV,1.301085285,103.7684438,DAMAGED PROPERTY
16/6/23 4:39,2023,167,6,4,day_weekday,SHEARES HALL (BLOCK C),HALL,1.291354968,103.7760394,LOST AND FOUND
9/6/23 0:53,2023,160,6,4,day_weekday,LECTURE THEATRE 6,CDE,1.298683923,103.7718929,LOST AND FOUND
2/3/23 7:35,2023,61,3,3,day_weekday,BTC-CJ KOH LIBRARY,BTC,1.318788486,103.8181587,LOST AND FOUND
3/7/23 5:03,2023,184,7,0,day_weekday,PGP RESIDENCES (BLOCK 24),PGP,1.290409214,103.7806802,DAMAGED PROPERTY
25/10/23 17:57,2023,298,10,2,day_weekday,9 PGP BUNGALOW,PGP,1.293962325,103.7773228,LOST AND FOUND
18/11/22 5:45,2022,322,11,4,day_weekday,TLL CARPARK,CDE,1.29940048,103.7721367,LOST AND FOUND
18/10/23 6:56,2023,291,10,2,day_weekday,SCIENCE BLOCK 6,FOS,1.295387759,103.7794885,DAMAGED PROPERTY
10/2/23 20:27,2023,41,2,4,day_weekday,UTOWN RESIDENCE SOUTH-TOWER,UTown,1.304988743,103.774051,LOST AND FOUND
11/5/23 23:31,2023,131,5,3,day_weekday,PGP RESIDENCES CANTEEN 2,PGP,1.290619681,103.7816946,LOST AND FOUND
30/11/22 10:17,2022,334,11,2,day_weekday,"KENT VALE APARTMENT BLK E, 109",KV,1.301741912,103.7678456,DAMAGED PROPERTY
13/3/23 1:59,2023,72,3,0,day_weekday,LECTURE THEATRE 6,CDE,1.298683923,103.7718929,LOST AND FOUND
27/11/22 9:20,2022,331,11,6,weekend,PGP RESIDENCES CANTEEN 2,PGP,1.290619681,103.7816946,DAMAGED PROPERTY
24/11/22 17:11,2022,328,11,3,day_weekday,UNIVERSITY HEALTH CENTRE,YIH,1.299028198,103.776488,LOST AND FOUND
22/2/23 6:07,2023,53,2,2,day_weekday,UNIVERSITY HEALTH CENTRE,YIH,1.299028198,103.776488,STOLEN ITEMS
1/11/22 0:23,2022,305,11,1,day_weekday,TEMASEK HALL (COMMUNAL HALL),HALL,1.292822129,103.7714113,LOST AND FOUND
16/11/23 11:59,2023,320,11,3,day_weekday,SHEARES HALL (BLOCK C),HALL,1.291354968,103.7760394,STOLEN ITEMS
9/1/23 7:21,2023,9,1,0,day_weekday,TEMASEK HALL (BLOCK E),HALL,1.292584001,103.7722725,LOST AND FOUND
22/1/23 16:21,2023,22,1,6,weekend,LECTURE THEATRE 14,SOC,1.295737627,103.7733865,LOST AND FOUND
9/9/23 4:54,2023,252,9,5,weekend,TEMBUSU COLLEGE- MPH,UTown,1.305898714,103.7738473,DAMAGED PROPERTY
12/2/23 14:14,2023,43,2,6,weekend,PGP RESIDENCES (BLOCK 2),PGP,1.291369071,103.7826626,SEXUAL INCIDENTS
11/10/23 5:14,2023,284,10,2,day_weekday,CELS CARPARK,FOS,1.294475238,103.7812,DAMAGED PROPERTY
21/4/23 12:33,2023,111,4,4,day_weekday,E6 CARPARK,CDE,1.299504478,103.7728039,STOLEN ITEMS
23/10/23 3:39,2023,296,10,0,day_weekday,YALE ADMINISTRATION BLOCK,UTown,1.306679212,103.7724365,STOLEN ITEMS
29/1/23 11:59,2023,29,1,6,weekend,TEMASEK HALL (BLOCK C),HALL,1.292732285,103.7709504,LOST AND FOUND
23/3/23 23:54,2023,82,3,3,day_weekday,COMPUTING BLOCK 1,SOC,1.294771346,103.773839,LOST AND FOUND
2/8/23 10:58,2023,214,8,2,day_weekday,UHALL CARPARK,UTown,1.297316736,103.7777968,LOST AND FOUND
4/9/23 23:55,2023,247,9,0,day_weekday,NUS STAFF CLUB,YIH,1.299177323,103.7758619,SEXUAL INCIDENTS
