,Unnamed: 0,Classification,Disposition,datetime,time period,Year,DayOfYear,Month,DayOfWeek,time_period,Location,Building
495,495,Theft,Open Investigation,2023-08-08 04:41:00,day_weekday,2023,220,8,1,day_weekday,CDE,BUSINESS BLOCK 2
496,496,Harassment: Stalking,Open Investigation,2023-01-19 15:59:00,day_weekday,2023,19,1,3,day_weekday,KR,ENGINEERING BLOCK 4A
497,497,Harassment,Closed,2023-03-06 18:46:00,day_weekday,2023,65,3,0,day_weekday,FOS,PGP RESIDENCES (BLOCK 24)
498,498,Harassment,Open Investigation,2022-12-13 13:48:00,day_weekday,2022,347,12,1,day_weekday,PGP,COMPUTING BLOCK 3
499,499,Theft,Open Investigation,2023-09-18 19:58:00,day_weekday,2023,261,9,0,day_weekday,YIH,SCIENCE BLOCK 1
500,500,Shoplifting , Open Investigation,2023-01-20 09:40:00,day_weekday,2023,20,1,4,day_weekday,CDE,PGP RESIDENCES (BLOCK 5)
501,501,Theft,Open Investigation,2023-07-02 11:23:00,weekend,2023,183,7,6,weekend,PGP,EDUCATION RESOURCE CENTRE
502,502,Harassment,Open Investigation,2023-02-28 16:21:00,day_weekday,2023,59,2,1,day_weekday,UCC,SCIENCE BLOCK 2
503,503,False Public Alarm,Unfounded,2023-07-22 02:43:00,weekend,2023,203,7,5,weekend,CDE,6 PGP BUNGALOW
504,504,Shoplifting,Open Investigation,2023-09-08 15:59:00,day_weekday,2023,251,9,4,day_weekday,FASS,"KENT VALE APARTMENT BLK F, 107"
505,505,Trespassing,Arrest,2023-11-26 03:38:00,weekend,2023,330,11,6,weekend,CDE,17 PGP BUNGALOW
506,506,Theft,Open Investigation,2023-01-17 15:51:00,day_weekday,2023,17,1,1,day_weekday,UTown,3 KR BUNGALOW
507,507,Rape,Unfounded,2023-05-10 07:53:00,day_weekday,2023,130,5,2,day_weekday,CDE,PGP RESIDENCES (BLOCK 29)
508,508,Assault,Open Investigation,2022-09-20 09:25:00,day_weekday,2022,263,9,1,day_weekday,PGP,14 PGP BUNGALOW
509,509,Criminal Mischief,Open Investigation,2023-05-14 08:02:00,weekend,2023,134,5,6,weekend,HALL,PGP RESIDENCES (BLOCK 10)
510,510,Criminal Mischief,Unfounded,2022-12-06 06:50:00,day_weekday,2022,340,12,1,day_weekday,PGP,BOOSTER PUMP HSE(NEXT LKCNHM)
511,511,Defiant Trespass: Aggravated Assault,Open Investigation,2023-06-20 20:15:00,day_weekday,2023,171,6,1,day_weekday,PGP,SHAW FOUNDATION ALUMNI HOUSE
512,512,Fraud,Open Investigation,2022-12-16 13:21:00,day_weekday,2022,350,12,4,day_weekday,FASS,ENGINEERING BLOCK 8
513,513,Fraud,Open Investigation,2022-09-30 21:31:00,day_weekday,2022,273,9,4,day_weekday,UTown,PGP RESIDENCES (BLOCK 7)
514,514,Terroristic Threats,Unfounded,2022-11-15 11:28:00,day_weekday,2022,319,11,1,day_weekday,SOC,16 EVANS BUNGALOW
515,515,Shoplifting,Open Investigation,2023-06-16 22:18:00,day_weekday,2023,167,6,4,day_weekday,UTown,PGP BUS-STOP (OFFICE)
516,516,Criminal Mischief,Open Investigation,2022-12-29 07:11:00,day_weekday,2022,363,12,3,day_weekday,YIH,LECTURE THEATRE 14
517,517,Shoplifting,Open Investigation,2023-01-12 18:40:00,day_weekday,2023,12,1,3,day_weekday,FASS,DINING HALL (RC4 & CAPT)
518,518,Trespass,unfounded,2022-12-16 16:15:00,day_weekday,2022,350,12,4,day_weekday,PGP,ENGINEERING BLOCK 7
519,519,Theft: Bias Incident,Arrest,2023-09-18 20:54:00,day_weekday,2023,261,9,0,day_weekday,YIH,1 KR BUNGALOW
520,520,Harassment,Open Investigation,2023-01-18 10:53:00,day_weekday,2023,18,1,2,day_weekday,YIH,1 KR BUNGALOW
521,521,Shoplifting,Arrest,2023-04-26 08:36:00,day_weekday,2023,116,4,2,day_weekday,UCC,DESIGN & ENVIRONMENT BLOCK 4
522,522,Trespassing,Closed,2023-09-09 10:05:00,weekend,2023,252,9,5,weekend,PGP,RIDGE VIEW RESIDENCE (BLOCK B)
523,523,Theft,Arrest,2023-11-25 22:48:00,weekend,2023,329,11,5,weekend,KR,PGP RESIDENCES MPH
524,524,Theft,Open Investigation,2023-02-21 12:08:00,day_weekday,2023,52,2,1,day_weekday,HMKT,TECH CTR FOR OFFSHORE & MARINE
525,525,Trespass,Closed,2023-01-26 14:18:00,day_weekday,2023,26,1,3,day_weekday,HALL,EUSOFF HALL (BLOCK B)
526,526,Attempted Theft,Arrest,2023-08-16 16:06:00,day_weekday,2023,228,8,2,day_weekday,HALL,FOS - SHED B-NEXT TO S3&S4
527,527,Service of Warrant, Arrest,2023-07-06 13:11:00,day_weekday,2023,187,7,3,day_weekday,KR,PGP RESIDENCES (BLOCK 26)
528,528,Theft,Arrest,2023-02-01 00:52:00,day_weekday,2023,32,2,2,day_weekday,PGP,18A PGP BUNGALOW
529,529,Theft,Open Investigation,2023-09-20 11:50:00,day_weekday,2023,263,9,2,day_weekday,BIZ,12 KR BUNGALOW
530,530,False Public Alarm,Open Investigation,2023-06-22 07:12:00,day_weekday,2023,173,6,3,day_weekday,UTown,PGP RESIDENCES RESTAURANT
531,531,Harassment,Open Investigation,2023-08-25 01:06:00,day_weekday,2023,237,8,4,day_weekday,BIZ,YALE DINNING SERVICES
532,532,Shoplifting,Arrest,2022-11-24 17:48:00,day_weekday,2022,328,11,3,day_weekday,PGP,PGP RESIDENCES MPH
533,533,Harassment: Fraud,Arrest,2023-06-07 20:34:00,day_weekday,2023,158,6,2,day_weekday,BTC,SCIENCE BLOCK 2
534,534,Theft,Open Investigation,2023-03-13 10:56:00,day_weekday,2023,72,3,0,day_weekday,CDE,"KENT VALE APARTMENT BLK H, 117"
535,535,Theft,Unfounded,2023-03-13 06:34:00,day_weekday,2023,72,3,0,day_weekday,HALL,BTC-TOWER BLOCK
536,536,Theft,Open Investigation,2023-03-12 21:19:00,weekend,2023,71,3,6,weekend,UTown,UTOWN RESIDENCE-NORTH TOWER
537,537,Bias Intimidation,Open Investigation,2023-07-19 04:45:00,day_weekday,2023,200,7,2,day_weekday,CDE,ENGINEERING BLOCK 1A
538,538,Harassment,Arrest,2023-04-01 04:38:00,weekend,2023,91,4,5,weekend,YIH,PGP RESIDENCES (BLOCK 14)
539,539,Theft,Unfounded,2023-11-15 18:34:00,day_weekday,2023,319,11,2,day_weekday,KV,NATIONAL UNIVERSITY CENTRE FOR ORAL HEALTH SINGAPORE
540,540,Harassment,Open Investigation,2023-05-23 02:02:00,day_weekday,2023,143,5,1,day_weekday,FASS,KE VII HALL (BLOCK A)
541,541,Harassment,Arrest,2022-12-11 17:50:00,weekend,2022,345,12,6,weekend,FOS,STORE 2 (NEAR KEVII HALL)
542,542,Fraud,Unfounded,2022-11-16 03:03:00,day_weekday,2022,320,11,2,day_weekday,FOS,ENGINEERING AUDITORIUM
543,543,Fraud,Open Investigation,2023-10-11 04:13:00,day_weekday,2023,284,10,2,day_weekday,PGP,SCIENCE BLOCK 3
544,544,Criminal Mischief,Open Investigation,2022-12-11 12:19:00,weekend,2022,345,12,6,weekend,HALL,3 KR BUNGALOW
545,545,Trespassing,Unfounded,2022-12-05 21:59:00,day_weekday,2022,339,12,0,day_weekday,FOS,KE VII HALL (BLOCK G)
546,546,Bias Intimidation,Unfounded,2023-02-05 08:08:00,weekend,2023,36,2,6,weekend,PGP,RIDGE VIEW RESIDENCE (BLOCK A)
547,547,Trespassing,Open Investigation,2022-10-17 14:49:00,day_weekday,2022,290,10,0,day_weekday,FASS,SCIENCE BLOCK 4
548,548,Aggravated Assault,Open Investigation,2023-05-21 10:08:00,weekend,2023,141,5,6,weekend,CDE,CINNAMON COLLEGE -MPH
549,549,Theft,Open Investigation,2023-06-11 12:59:00,weekend,2023,162,6,6,weekend,KV,SEA-TO-SPACE (18KR BUNGALOW)
550,550,Shoplifting,Unfounded,2023-11-06 18:20:00,day_weekday,2023,310,11,0,day_weekday,FOS,TEMASEK HALL (BLOCK A)
551,551,Harassment: Bias Incident,Open Investigation,2022-10-12 15:47:00,day_weekday,2022,285,10,2,day_weekday,PGP,NUS ENTERPRISE-JTC BLK71
552,552,Attempted Theft,Open Investigation,2022-12-25 19:54:00,weekend,2022,359,12,6,weekend,HALL,LECTURE THEATRE 37
553,553,Shoplifting,Closed,2023-05-29 04:27:00,day_weekday,2023,149,5,0,day_weekday,PGP,ENGINEERING BLOCK A
554,554,Trespassing,Unfounded,2023-08-28 11:17:00,day_weekday,2023,240,8,0,day_weekday,PGP,SCIENCE BLOCK 11
555,555,Shoplifting,Unfounded,2023-11-04 00:38:00,weekend,2023,308,11,5,weekend,HALL,3 PGP BUNGALOW
556,556,Assault,Unfounded,2023-01-27 12:37:00,day_weekday,2023,27,1,4,day_weekday,YIH,4 PGP BUNGALOW
557,557,Trespassing,Open Investigation,2022-12-29 02:00:00,day_weekday,2022,363,12,3,day_weekday,PGP,FASS BLK7 (SHAW FDN BLDG)
558,558,Trespassing,Open Investigation,2023-03-30 14:04:00,day_weekday,2023,89,3,3,day_weekday,PGP,PGP RESIDENCES (BLOCK 21)
559,559,Criminal Mischief,Unfounded,2023-05-11 05:44:00,day_weekday,2023,131,5,3,day_weekday,UTown,TEMBUSU COLLEGE- MPH
560,560,Trespassing,Unfounded,2023-02-03 10:16:00,day_weekday,2023,34,2,4,day_weekday,SOC,CINNAMON COLLEGE -MAIN BLK
561,561,Theft,Open Investigation,2023-09-14 03:33:00,day_weekday,2023,257,9,3,day_weekday,OTH,KUOK FOUNDATION HOUSE
562,562,Shoplifting,Arrest,2023-03-26 21:11:00,weekend,2023,85,3,6,weekend,UTown,14 KR BUNGALOW
563,563,Trespassing,Closed,2022-12-07 00:48:00,day_weekday,2022,341,12,2,day_weekday,PGP,KENT RIDGE (COMMUNAL HALL)
564,564,Theft,Closed,2022-12-08 02:07:00,day_weekday,2022,342,12,3,day_weekday,KR,16 EVANS BUNGALOW
565,565,Domestic Violence: Harassment,Open Investigation,2023-01-15 09:18:00,weekend,2023,15,1,6,weekend,FASS,RAFFLES HALL (BLOCK D)
566,566,Fraud,Unfounded,2023-02-11 09:53:00,weekend,2023,42,2,5,weekend,PGP,DINING HALL (RC4 & CAPT)
567,567,Criminal Mischief,Open Investigation,2022-12-30 07:04:00,day_weekday,2022,364,12,4,day_weekday,OTH,MEDICINE BLOCK 3
568,568,Theft,Open Investigation,2023-06-09 18:46:00,day_weekday,2023,160,6,4,day_weekday,YIH,KE VII HALL (BLOCK B)
569,569,Defiant Trespass: Aggravated Assault,Open Investigation,2023-01-14 13:08:00,weekend,2023,14,1,5,weekend,HALL,"KENT VALE APARTMENT BLK A,103"
570,570,Rape,Arrest,2023-07-23 17:41:00,weekend,2023,204,7,6,weekend,KR,18A PGP BUNGALOW
571,571,Hindering Possession of Burglary Tools,Arrest,2023-10-04 22:10:00,day_weekday,2023,277,10,2,day_weekday,DNMS,PGP RESIDENCES (BLOCK 7)
572,572,Shoplifting,Open Investigation,2023-07-29 01:27:00,weekend,2023,210,7,5,weekend,UTown,SPORE POWER GRID-CON SWITCH RM
573,573,Extortion,Open Investigation,2023-01-22 20:23:00,weekend,2023,22,1,6,weekend,PGP,PGP RESIDENCES (BLOCK 9)
574,574,Attempted Trespass 2,Open Investigation,2023-04-11 19:48:00,day_weekday,2023,101,4,1,day_weekday,FOS,MD BLK 1  (TAHIR FDN BLDG)
575,575,Theft, Arrest,2023-10-14 02:17:00,weekend,2023,287,10,5,weekend,YIH,DECOM SUB-STATION 2 (NEAR TEM HALL)
576,576,Rape,Closed,2023-09-04 12:09:00,day_weekday,2023,247,9,0,day_weekday,KV,PGP RESIDENCES (BLOCK 16)
577,577,Possession of Burglary Tools 2,Open Investigation,2023-01-14 23:48:00,weekend,2023,14,1,5,weekend,HALL,YALE RESIDENTIAL COLLEGE 3
578,578,Shoplifting ,Unfounded,2023-03-31 07:25:00,day_weekday,2023,90,3,4,day_weekday,HALL,SCIENCE BLOCK 12
579,579,Service of Warrant,Open Investigation,2023-02-20 23:26:00,day_weekday,2023,51,2,0,day_weekday,PGP,PGP RESIDENCES (BLOCK 20)
580,580,Theft,Open Investigation,2023-05-03 09:41:00,day_weekday,2023,123,5,2,day_weekday,CDE,COMPUTING BLOCK 2
581,581,Theft,Open Investigation,2023-08-23 23:17:00,day_weekday,2023,235,8,2,day_weekday,YIH,16 EVANS BUNGALOW
582,582,Shoplifting,Open Investigation,2023-07-11 18:02:00,day_weekday,2023,192,7,1,day_weekday,BTC,RIDGE VIEW RESIDENCE (BLOCK D)
583,583,Harassment: Domestic Violence,Closed,2023-02-05 22:17:00,weekend,2023,36,2,6,weekend,PGP,PGP RESIDENCES MPH
584,584,Shoplifting ,Unfounded,2022-12-31 16:16:00,weekend,2022,365,12,5,weekend,PGP,CINNAMON COLLEGE -MPH
585,585,Theft,Arrest,2023-09-23 13:33:00,weekend,2023,266,9,5,weekend,CDE,TEMASEK HALL (BLOCK B)
586,586,Defiant Trespass: Aggravated Assault,Arrest,2023-08-03 23:47:00,day_weekday,2023,215,8,3,day_weekday,CDE,STEPHEN RIADY CENTRE
587,587,Trespass,Unfounded,2023-04-05 22:41:00,day_weekday,2023,95,4,2,day_weekday,KR,TAN CHENG LOCK BABA HSE MUSEUM
588,588,Attempted Extortion,Arrest,2023-06-21 19:13:00,day_weekday,2023,172,6,2,day_weekday,FOS,PGP RESIDENCES (BLOCK 29)
589,589,Lewdness,Open Investigation,2023-02-20 09:43:00,day_weekday,2023,51,2,0,day_weekday,FOS,ARTS & SOCIAL SCIENCES BLOCK 6
590,590,Trespass,Closed,2023-06-14 14:00:00,day_weekday,2023,165,6,2,day_weekday,FOS,CTR FOR ENGLISH LANGUAGE COMMUNICATION
591,591,Lewdness,Closed,2023-06-10 03:53:00,weekend,2023,161,6,5,weekend,KR,12A KR BUNGALOW
592,592,Harassment,Open Investigation,2023-03-06 08:06:00,day_weekday,2023,65,3,0,day_weekday,PGP,LECTURE THEATRE 12
593,593,Criminal Mischief,Open Investigation,2023-07-07 02:30:00,day_weekday,2023,188,7,4,day_weekday,KR,MULTI-PURPOSE HALL 5 & 6
594,594,Criminal Mischief,Open Investigation,2023-04-24 13:20:00,day_weekday,2023,114,4,0,day_weekday,BTC,ENGINEERING BLOCK 3
595,595,Possession of Burglary Tools 2, Arrest,2023-04-26 12:32:00,day_weekday,2023,116,4,2,day_weekday,PGP,11 KR BUNGALOW
596,596,Criminal Mischief,Open Investigation,2022-11-08 14:34:00,day_weekday,2022,312,11,1,day_weekday,UTown,ARTS & SOCIAL SCIENCES BLOCK 4
597,597,Attempted Fraud,Unfounded,2023-01-07 08:07:00,weekend,2023,7,1,5,weekend,UTown,KENT RIDGE HALL (BLOCK B)
598,598,Trespassing,Open Investigation,2022-11-28 14:43:00,day_weekday,2022,332,11,0,day_weekday,PGP,LECTURE THEATRE 21
599,599,Harassment,Arrest,2022-11-09 11:51:00,day_weekday,2022,313,11,2,day_weekday,KV,BTC-LOUNGE
600,600,Defiant Trespass,Unfounded,2023-06-16 04:39:00,day_weekday,2023,167,6,4,day_weekday,PGP,YSTCM CARPARK
601,601,Harassment: Bias Incident,Open Investigation,2023-06-09 00:53:00,day_weekday,2023,160,6,4,day_weekday,PGP,LECTURE THEATRE 17
602,602,Assault: Domestic Violence,unfounded,2023-03-02 07:35:00,day_weekday,2023,61,3,3,day_weekday,YIH,INFORMATION TECHNOLOGY
603,603,Fraud,Arrest,2023-07-03 05:03:00,day_weekday,2023,184,7,0,day_weekday,YIH,8 PGP BUNGALOW
604,604,Shoplifting ,Closed,2023-10-25 17:57:00,day_weekday,2023,298,10,2,day_weekday,SOC,PGP RESIDENCES (BLOCK 16)
605,605,Theft,Arrest,2022-11-18 05:45:00,day_weekday,2022,322,11,4,day_weekday,KV,UNIVERSITY HALL
606,606,Harassment,Open Investigation,2023-10-18 06:56:00,day_weekday,2023,291,10,2,day_weekday,PGP,SHEARES HALL (BLOCK B)
607,607,Assault: Domestic Violence,Open Investigation,2023-02-10 20:27:00,day_weekday,2023,41,2,4,day_weekday,HALL,KENT RIDGE HALL (BLOCK D)
608,608,Theft,Open Investigation,2023-05-11 23:31:00,day_weekday,2023,131,5,3,day_weekday,CDE,LECTURE THEATRE 1
609,609,Trespassing,Closed,2022-11-30 10:17:00,day_weekday,2022,334,11,2,day_weekday,PGP,9 KR BUNGALOW
610,610,Burglary, Open Investigation,2023-03-13 01:59:00,day_weekday,2023,72,3,0,day_weekday,FOS,PGP RESIDENCES (BLOCK 6)
611,611,Trespassing,Open Investigation,2022-11-27 09:20:00,weekend,2022,331,11,6,weekend,PGP,VENTUS (UNI CAMPUS INFRA)
612,612,Harassment: Bias Incident,Open Investigation,2022-11-24 17:11:00,day_weekday,2022,328,11,3,day_weekday,CDE,TEMASEK LAB
613,613,Shoplifting, Closed,2023-02-22 06:07:00,day_weekday,2023,53,2,2,day_weekday,YIH,ENGINEERING BLOCK 2
614,614,Theft,Closed,2022-11-01 00:23:00,day_weekday,2022,305,11,1,day_weekday,FOS,PGP RESIDENCES (BLOCK 25)
615,615,Shoplifting,Unfounded,2023-11-16 11:59:00,day_weekday,2023,320,11,3,day_weekday,YIH,PGP RESIDENCES (BLOCK 19)
616,616,Identity Theft,Judicial Referral,2023-01-09 07:21:00,day_weekday,2023,9,1,0,day_weekday,PGP,RAFFLES HALL (BLOCK D)
617,617,Burglary,Arrest,2023-01-22 16:21:00,weekend,2023,22,1,6,weekend,HALL,RIDGE VIEW RESIDENCE (BLOCK A)
618,618,Harassment,Open Investigation,2023-09-09 04:54:00,weekend,2023,252,9,5,weekend,PGP,SCIENCE BLOCK 15
619,619,Lewdness,Arrest,2023-02-12 14:14:00,weekend,2023,43,2,6,weekend,FOS,KE VII HALL (BLOCK H)
620,620,Trespassing,Unfounded,2023-10-11 05:14:00,day_weekday,2023,284,10,2,day_weekday,PGP,UNIVERSITY HEALTH CENTRE
621,621,Shoplifting,Open Investigation,2023-04-21 12:33:00,day_weekday,2023,111,4,4,day_weekday,KV,MD11 CARPARK
622,622,Shoplifting,Unfounded,2023-10-23 03:39:00,day_weekday,2023,296,10,0,day_weekday,BIZ,KUOK FOUNDATION HOUSE
623,623,Identity Theft,,2023-01-29 11:59:00,weekend,2023,29,1,6,weekend,KR,KE VII HALL (BLOCK A)
624,624,Theft,Closed,2023-03-23 23:54:00,day_weekday,2023,82,3,3,day_weekday,FOS,HON SUI SEN MEMORIAL LIBRARY
625,625,Hindering Possession of Burglary Tools,Unfounded,2023-08-02 10:58:00,day_weekday,2023,214,8,2,day_weekday,KV,SCIENCE BLOCK 15
626,626,Stalking,Arrest,2023-09-04 23:55:00,day_weekday,2023,247,9,0,day_weekday,FOS,PGP BUS-STOP (OFFICE)
627,627,Criminal Mischief,Open Investigation,2023-09-07 11:40:00,day_weekday,2023,250,9,3,day_weekday,KV,LECTURE THEATRE 1
628,628,Shoplifting,Unfounded,2022-09-23 03:07:00,day_weekday,2022,266,9,4,day_weekday,HALL,MEDICINE BLOCK 4
629,629,Shoplifting,Judicial Referral,2023-07-03 14:02:00,day_weekday,2023,184,7,0,day_weekday,FOS,SUB-STATION/BIN CENTRE
630,630,Theft,Open Investigation,2023-11-24 02:09:00,day_weekday,2023,328,11,4,day_weekday,HALL,DATA-CENTRE-NUS HIGH SCHOOL
631,631,False Public Alarm,Open Investigation,2022-12-15 14:54:00,day_weekday,2022,349,12,3,day_weekday,BIZ,18 PGP BUNGALOW
632,632,Defiant Trespass: Aggravated Assault,,2023-03-19 04:35:00,weekend,2023,78,3,6,weekend,HALL,12 KR BUNGALOW
633,633,Theft,Open Investigation,2022-12-01 10:37:00,day_weekday,2022,335,12,3,day_weekday,CDE,SCIENCE BLOCK 11
634,634,Trespassing,Open Investigation,2023-10-05 00:47:00,day_weekday,2023,278,10,3,day_weekday,CDE,12A KR BUNGALOW
635,635,Theft,Open Investigation,2023-04-21 06:17:00,day_weekday,2023,111,4,4,day_weekday,FOS,EUSOFF HALL (BLOCK D)
636,636,Shoplifting,Open Investigation,2023-01-02 20:09:00,day_weekday,2023,2,1,0,day_weekday,PGP,KE VII HALL (BLOCK E)
637,637,Theft,Judicial Referral,2022-12-24 21:27:00,weekend,2022,358,12,5,weekend,KR,14 PGP BUNGALOW
638,638,Trespass, Arrest,2023-09-10 15:52:00,weekend,2023,253,9,6,weekend,PGP,KE VII HALL (BLOCK B)
639,639,Attempted Fraud,Open Investigation,2023-11-05 22:54:00,weekend,2023,309,11,6,weekend,CDE,MEDICINE BLOCK 2
640,640,Criminal Mischief,Open Investigation,2022-11-27 05:13:00,weekend,2022,331,11,6,weekend,UTown,TEMBUSU COLLEGE- MAIN BLK
641,641,Attempted Fraud,Arrest,2022-11-09 07:55:00,day_weekday,2022,313,11,2,day_weekday,CDE,LECTURE THEATRE 12
642,642,Shoplifting,Open Investigation,2023-11-05 03:26:00,weekend,2023,309,11,6,weekend,UTown,BTC-OEI TIONG HAM
643,643,Trespassing,Open Investigation,2023-03-18 23:04:00,weekend,2023,77,3,5,weekend,UTown,PGP RESIDENCES (BLOCK 28)
644,644,Criminal Mischief,Open Investigation,2023-10-16 11:31:00,day_weekday,2023,289,10,0,day_weekday,HALL,YUSOF ISHAK HOUSE
645,645,Trespass,Open Investigation,2023-08-23 05:12:00,day_weekday,2023,235,8,2,day_weekday,FOS,S'PORE SYNCHROTRON LIGHTSOURCE
646,646,Theft,Open Investigation,2022-11-23 07:00:00,day_weekday,2022,327,11,2,day_weekday,BTC,LECTURE THEATRE 4
647,647,Theft,Open Investigation,2023-04-23 10:03:00,weekend,2023,113,4,6,weekend,HALL,RAFFLES HALL (BLOCK D)
648,648,Trespassing,Arrest,2022-09-12 00:51:00,day_weekday,2022,255,9,0,day_weekday,FASS,PGP RESIDENCES MPH
649,649,Trespassing,Open Investigation,2023-07-14 17:27:00,day_weekday,2023,195,7,4,day_weekday,SOC,KENT RIDGE HALL (BLOCK E)
650,650,Theft, Arrest,2023-07-05 13:52:00,day_weekday,2023,186,7,2,day_weekday,BIZ,LECTURE THEATRE 19
651,651,Theft: Bias Incident, Closed,2023-12-09 00:06:00,weekend,2023,343,12,5,weekend,UTown,EUSOFF HALL (BLOCK A)
652,652,Shoplifting,unfounded,2023-05-10 18:40:00,day_weekday,2023,130,5,2,day_weekday,PGP,BTC-BLOCK B
653,653,Harassment,Open Investigation,2023-06-03 09:43:00,weekend,2023,154,6,5,weekend,KV,KE VII HALL (BLOCK A)
654,654,Trespassing,Open Investigation,2023-08-23 23:15:00,day_weekday,2023,235,8,2,day_weekday,CDE,BRENNER CTR FOR MOLECULAR MED
655,655,Burglary,Unfounded,2023-08-01 20:08:00,day_weekday,2023,213,8,1,day_weekday,CDE,LECTURE THEATRE 4
656,656,Trespass,Open Investigation,2023-06-17 06:37:00,weekend,2023,168,6,5,weekend,PGP,RIDGE VIEW RESIDENCE (BLOCK C)
657,657,Theft,Open Investigation,2022-12-22 20:14:00,day_weekday,2022,356,12,3,day_weekday,KV,8 PGP BUNGALOW
658,658,Attempted Extortion,unfounded,2023-03-13 12:47:00,day_weekday,2023,72,3,0,day_weekday,PGP,RAFFLES HALL (EXTENSION TO BLOCK B &D)
659,659,Theft,Open Investigation,2023-03-29 01:22:00,day_weekday,2023,88,3,2,day_weekday,KV,SHEARES HALL (BLOCK E)
660,660,Criminal Mischief,Open Investigation,2022-10-11 07:25:00,day_weekday,2022,284,10,1,day_weekday,CDE,ARTS & SOCIAL SCIENCES BLOCK 3
661,661,Shoplifting,Arrest,2023-01-16 08:21:00,day_weekday,2023,16,1,0,day_weekday,PGP,INNOVATION 4.0
662,662,Harassment,Open Investigation,2023-01-30 12:36:00,day_weekday,2023,30,1,0,day_weekday,FOS,ENGINEERING AUDITORIUM
663,663,Theft,Open Investigation,2023-05-06 23:46:00,weekend,2023,126,5,5,weekend,YIH,YUSOF ISHAK HOUSE
664,664,Shoplifting,Arrest,2023-07-16 11:14:00,weekend,2023,197,7,6,weekend,BTC,KENT RIDGE HALL (BLOCK A)
665,665,False Public Alarm,,2023-05-15 12:49:00,day_weekday,2023,135,5,0,day_weekday,YIH,DSO CARPARK
666,666,Harassment, Open Investigation,2023-06-12 14:24:00,day_weekday,2023,163,6,0,day_weekday,YIH,S'PORE SYNCHROTRON LIGHTSOURCE
667,667,Shoplifting,Open Investigation,2023-07-05 15:57:00,day_weekday,2023,186,7,2,day_weekday,HALL,BTC-EU TONG SEN
668,668,Trespass,Open Investigation,2023-03-02 09:34:00,day_weekday,2023,61,3,3,day_weekday,UTown,TEMASEK LAB
669,669,Disorderly Conduct,Open Investigation,2022-11-22 06:11:00,day_weekday,2022,326,11,1,day_weekday,BTC,SCIENCE BLOCK 5
670,670,Theft,Arrest,2022-10-17 20:39:00,day_weekday,2022,290,10,0,day_weekday,YIH,ENGINEERING BLOCK A
671,671,Theft,Closed,2023-12-11 17:27:00,day_weekday,2023,345,12,0,day_weekday,KV,STORE 1 (NEAR KEVII HALL)
672,672,Harassment,Unfounded,2023-07-12 03:40:00,day_weekday,2023,193,7,2,day_weekday,UTown,DESIGN & ENVIRONMENT BLOCK 2
673,673,Assault: Domestic Violence,,2023-07-14 16:17:00,day_weekday,2023,195,7,4,day_weekday,FOS,LECTURE THEATRE 20
674,674,Trespass,,2023-11-15 14:04:00,day_weekday,2023,319,11,2,day_weekday,PGP,CTR FOR LIFE SCIENCES
675,675,Theft,Open Investigation,2023-01-09 10:52:00,day_weekday,2023,9,1,0,day_weekday,PGP,LECTURE THEATRE 15
676,676,Theft,Open Investigation,2023-01-19 10:02:00,day_weekday,2023,19,1,3,day_weekday,BTC,ENGINEERING BLOCK 2
677,677,Attempted Extortion,Open Investigation,2023-02-20 09:41:00,day_weekday,2023,51,2,0,day_weekday,YIH,ISS CARPARK
678,678,Theft: Bias Incident,Closed,2023-01-29 04:10:00,weekend,2023,29,1,6,weekend,PGP,DESIGN & ENVIRONMENT BLOCK 2
679,679,Lewdness,Open Investigation,2023-01-26 18:49:00,day_weekday,2023,26,1,3,day_weekday,UTown,ENGINEERING WORKSHOP 1A
680,680,Assault,Open Investigation,2023-03-17 00:51:00,day_weekday,2023,76,3,4,day_weekday,YIH,LECTURE THEATRE 34
681,681,Theft,Open Investigation,2023-05-03 23:04:00,day_weekday,2023,123,5,2,day_weekday,UTown,KENT RIDGE (COMMUNAL HALL)
682,682,Attempted Theft,Closed,2023-07-24 16:13:00,day_weekday,2023,205,7,0,day_weekday,UTown,CINNAMON COLLEGE -MAIN BLK
683,683,Disorderly Conduct,Open Investigation,2022-12-21 05:01:00,day_weekday,2022,355,12,2,day_weekday,SOC,SCIENCE BLOCK 17
684,684,Harassment,Open Investigation,2023-08-04 22:46:00,day_weekday,2023,216,8,4,day_weekday,PGP,BTC-MANASSEH MEYER
685,685,Shoplifting,Closed,2023-02-11 14:53:00,weekend,2023,42,2,5,weekend,PGP,"KENT VALE APARTMENT BLK D, 113"
686,686,Theft,Arrest,2022-11-06 18:57:00,weekend,2022,310,11,6,weekend,CDE,"KENT VALE APARTMENT BLK I, 119"
